shannon,fisher,site
0.378,0.623,17
0.337,0.69,23
0.487,0.545,23
0.479,0.568,5
0.45,0.574,34
0.406,0.619,16
0.493,0.58,33
0.402,0.61,5
0.417,0.647,20
0.468,0.572,2
0.45,0.551,1
0.451,0.549,34
0.446,0.589,10
0.492,0.537,16
0.427,0.551,0
0.398,0.649,20
0.603,0.416,5
0.476,0.529,1
0.457,0.609,33
0.577,0.433,23
0.44,0.573,6
0.449,0.577,22
0.362,0.608,28
0.431,0.634,22
0.438,0.559,6
0.421,0.598,33
0.437,0.552,28
0.43,0.566,29
0.477,0.538,11
0.463,0.554,20
0.43,0.526,21
0.478,0.544,2
0.444,0.591,29
0.4,0.616,2
0.468,0.593,20
0.389,0.627,3
0.459,0.571,10
0.485,0.562,18
0.414,0.634,20
0.502,0.551,8
0.517,0.505,10
0.412,0.564,9
0.509,0.544,20
0.391,0.622,14
0.467,0.598,18
0.402,0.633,2
0.472,0.59,22
0.406,0.621,5
0.441,0.589,26
0.437,0.639,5
0.384,0.627,17
0.397,0.671,8
0.38,0.624,34
0.406,0.592,4
0.459,0.586,2
0.374,0.61,0
0.487,0.561,32
0.428,0.634,10
0.449,0.589,20
0.406,0.587,28
0.505,0.516,5
0.36,0.614,13
0.447,0.582,19
0.468,0.514,29
0.494,0.477,1
0.445,0.586,5
0.443,0.593,33
0.511,0.494,1
0.518,0.514,19
0.377,0.679,19
0.456,0.547,19
0.503,0.525,5
0.439,0.607,31
0.448,0.583,5
0.415,0.568,3
0.444,0.587,5
0.395,0.637,14
0.505,0.525,10
0.441,0.615,8
0.469,0.571,23
0.453,0.55,9
0.387,0.658,31
0.502,0.551,33
0.454,0.591,15
0.415,0.595,18
0.371,0.685,18
0.445,0.582,11
0.384,0.652,7
0.449,0.609,5
0.463,0.579,16
0.405,0.587,5
0.438,0.565,5
0.571,0.41,29
0.483,0.61,20
0.508,0.474,9
0.404,0.61,14
0.384,0.602,21
0.398,0.626,20
0.422,0.626,27
0.391,0.591,3
0.402,0.625,5
0.387,0.673,33
0.493,0.543,7
0.34,0.645,15
0.447,0.619,20
0.423,0.615,33
0.363,0.661,33
0.463,0.584,5
0.521,0.486,3
0.397,0.568,15
0.448,0.602,20
0.503,0.535,10
0.451,0.537,1
0.354,0.703,33
0.429,0.602,11
0.405,0.637,29
0.426,0.552,21
0.445,0.557,26
0.388,0.627,12
0.444,0.593,23
0.414,0.59,0
0.439,0.6,11
0.505,0.568,33
0.362,0.676,32
0.487,0.524,27
0.482,0.545,9
0.457,0.602,20
0.461,0.583,16
0.404,0.634,26
0.44,0.577,26
0.469,0.611,20
0.536,0.502,26
0.383,0.622,1
0.461,0.521,30
0.41,0.622,11
0.572,0.44,2
0.413,0.569,0
0.441,0.596,20
0.381,0.641,3
0.373,0.637,18
0.397,0.668,20
0.409,0.642,23
0.358,0.628,15
0.43,0.605,20
0.427,0.583,5
0.505,0.556,7
0.366,0.596,28
0.447,0.545,28
0.463,0.595,20
0.485,0.579,7
0.4,0.616,15
0.506,0.516,29
0.478,0.547,29
0.513,0.456,21
0.448,0.598,34
0.36,0.644,5
0.423,0.617,33
0.462,0.535,19
0.502,0.534,33
0.451,0.622,20
0.395,0.659,31
0.441,0.575,6
0.481,0.604,20
0.464,0.561,2
0.382,0.577,28
0.473,0.531,9
0.417,0.598,2
0.394,0.665,33
0.456,0.574,1
0.488,0.551,34
0.399,0.613,15
0.541,0.499,23
0.418,0.584,0
0.458,0.587,15
0.402,0.646,32
0.486,0.53,0
0.445,0.575,16
0.415,0.595,26
0.456,0.607,20
0.464,0.519,19
0.393,0.623,13
0.414,0.581,0
0.452,0.618,25
0.356,0.664,14
0.482,0.563,33
0.42,0.647,20
0.548,0.501,33
0.474,0.578,25
0.496,0.539,5
0.443,0.614,31
0.426,0.613,10
0.448,0.551,5
0.346,0.657,14
0.465,0.601,33
0.402,0.59,3
0.436,0.581,2
0.439,0.594,29
0.413,0.588,4
0.398,0.659,31
0.388,0.638,1
0.487,0.5,9
0.44,0.608,31
0.436,0.587,25
0.45,0.575,19
0.453,0.564,29
0.437,0.552,9
0.386,0.653,23
0.467,0.598,7
0.414,0.625,31
0.486,0.491,9
0.375,0.657,8
0.415,0.617,16
0.507,0.504,29
0.431,0.575,9
0.569,0.467,33
0.371,0.623,17
0.476,0.521,9
0.508,0.545,20
0.47,0.578,27
0.438,0.545,4
0.452,0.611,7
0.303,0.691,13
0.459,0.58,14
0.474,0.481,9
0.509,0.528,7
0.431,0.553,29
0.395,0.586,3
0.429,0.568,12
0.464,0.559,1
0.491,0.5,9
0.413,0.55,19
0.504,0.537,2
0.414,0.585,1
0.457,0.597,20
0.413,0.565,9
0.541,0.495,5
0.477,0.565,7
0.487,0.586,31
0.418,0.636,33
0.442,0.573,29
0.445,0.572,5
0.408,0.588,33
0.486,0.514,5
0.447,0.586,26
0.451,0.592,31
0.504,0.509,29
0.455,0.557,29
0.415,0.61,31
0.449,0.593,7
0.453,0.588,20
0.475,0.521,3
0.437,0.586,27
0.48,0.545,0
0.43,0.613,27
0.489,0.562,10
0.304,0.654,13
0.5,0.526,5
0.443,0.572,23
0.413,0.61,16
0.356,0.616,13
0.44,0.605,20
0.434,0.586,10
0.447,0.58,7
0.393,0.685,31
0.397,0.675,20
0.378,0.666,31
0.518,0.51,4
0.429,0.578,29
0.429,0.612,26
0.408,0.606,1
0.416,0.623,32
0.396,0.565,19
0.555,0.492,5
0.484,0.555,33
0.382,0.621,21
0.388,0.652,31
0.328,0.641,15
0.448,0.596,25
0.479,0.537,17
0.523,0.494,5
0.536,0.535,27
0.436,0.602,19
0.411,0.645,8
0.543,0.513,20
0.429,0.631,18
0.464,0.574,5
0.427,0.607,31
0.441,0.592,23
0.467,0.518,29
0.46,0.557,32
0.455,0.593,10
0.482,0.573,31
0.446,0.59,3
0.428,0.635,31
0.399,0.635,29
0.52,0.493,5
0.469,0.591,25
0.497,0.577,20
0.49,0.563,26
0.517,0.53,7
0.629,0.432,33
0.425,0.639,33
0.484,0.555,7
0.625,0.447,31
0.44,0.631,2
0.459,0.594,7
0.407,0.625,32
0.429,0.586,22
0.547,0.421,28
0.464,0.602,5
0.478,0.566,19
0.505,0.51,19
0.453,0.562,1
0.437,0.615,1
0.515,0.539,20
0.451,0.577,20
0.468,0.595,23
0.387,0.624,19
0.471,0.499,14
0.398,0.621,2
0.447,0.521,3
0.412,0.569,16
0.453,0.532,9
0.446,0.587,5
0.452,0.553,16
0.469,0.547,20
0.495,0.545,33
0.421,0.59,12
0.455,0.571,6
0.432,0.637,20
0.445,0.61,20
0.464,0.605,31
0.447,0.599,23
0.355,0.618,0
0.41,0.579,3
0.489,0.461,19
0.384,0.628,22
0.431,0.578,34
0.405,0.613,6
0.465,0.534,34
0.453,0.534,9
0.488,0.518,16
0.395,0.612,0
0.429,0.567,9
0.424,0.576,3
0.457,0.558,29
0.323,0.672,0
0.561,0.493,11
0.538,0.477,20
0.55,0.496,20
0.477,0.521,5
0.445,0.606,7
0.515,0.509,16
0.417,0.647,20
0.454,0.588,26
0.472,0.553,6
0.478,0.578,27
0.449,0.555,9
0.471,0.542,14
0.457,0.517,28
0.439,0.604,20
0.478,0.541,19
0.477,0.563,19
0.441,0.579,26
0.475,0.548,1
0.519,0.526,27
0.413,0.565,0
0.354,0.617,0
0.389,0.586,0
0.398,0.654,23
0.483,0.546,20
0.525,0.481,9
0.389,0.612,1
0.431,0.624,22
0.471,0.571,31
0.499,0.558,20
0.314,0.591,19
0.483,0.58,5
0.495,0.49,9
0.455,0.584,20
0.446,0.56,29
0.427,0.59,6
0.466,0.524,9
0.454,0.569,7
0.376,0.604,0
0.506,0.557,33
0.408,0.626,18
0.487,0.58,23
0.404,0.594,11
0.443,0.584,17
0.496,0.521,5
0.679,0.373,13
0.512,0.557,10
0.609,0.423,33
0.544,0.502,31
0.469,0.497,28
0.453,0.531,29
0.46,0.573,23
0.435,0.628,16
0.469,0.524,9
0.419,0.617,6
0.488,0.55,14
0.481,0.539,5
0.508,0.543,18
0.449,0.611,20
0.437,0.602,10
0.553,0.49,33
0.399,0.646,32
0.445,0.614,11
0.452,0.558,26
0.521,0.521,7
0.449,0.527,21
0.437,0.556,3
0.452,0.53,34
0.444,0.58,26
0.386,0.655,20
0.38,0.613,9
0.42,0.633,31
0.456,0.57,26
0.382,0.629,5
0.472,0.549,19
0.47,0.602,20
0.483,0.6,32
0.439,0.611,34
0.322,0.709,33
0.48,0.464,28
0.414,0.609,1
0.421,0.581,30
0.41,0.567,28
0.407,0.6,5
0.442,0.555,3
0.416,0.592,27
0.452,0.586,25
0.486,0.538,10
0.359,0.647,5
0.547,0.475,5
0.413,0.632,31
0.452,0.518,28
0.414,0.605,20
0.416,0.626,7
0.349,0.68,22
0.508,0.537,19
0.468,0.582,7
0.362,0.692,2
0.438,0.59,11
0.44,0.574,8
0.38,0.613,28
0.42,0.614,25
0.441,0.608,16
0.494,0.545,33
0.514,0.539,2
0.439,0.608,22
0.421,0.625,18
0.412,0.629,32
0.42,0.575,28
0.363,0.678,23
0.624,0.408,6
0.548,0.513,7
0.383,0.649,5
0.407,0.609,33
0.386,0.645,5
0.471,0.576,20
0.419,0.57,3
0.474,0.504,9
0.417,0.597,5
0.53,0.474,15
0.442,0.626,18
0.495,0.473,0
0.524,0.517,15
0.499,0.551,31
0.45,0.579,31
0.399,0.61,13
0.38,0.665,19
0.483,0.54,10
0.441,0.605,2
0.407,0.632,22
0.442,0.56,9
0.401,0.613,16
0.467,0.556,1
0.435,0.62,31
0.475,0.591,20
0.44,0.596,2
0.484,0.561,20
0.381,0.633,11
0.475,0.541,17
0.432,0.633,23
0.446,0.603,2
0.434,0.664,23
0.378,0.636,13
0.47,0.536,4
0.438,0.649,20
0.511,0.486,29
0.551,0.443,9
0.538,0.442,1
0.417,0.606,11
0.434,0.616,22
0.472,0.58,31
0.471,0.56,33
0.43,0.575,3
0.408,0.65,7
0.509,0.522,5
0.508,0.455,28
0.403,0.617,31
0.44,0.614,25
0.44,0.598,2
0.472,0.523,34
0.452,0.567,14
0.475,0.574,10
0.471,0.49,0
0.509,0.487,19
0.466,0.553,1
0.39,0.636,9
0.454,0.566,23
0.447,0.595,31
0.423,0.597,17
0.423,0.634,33
0.408,0.644,7
0.489,0.536,12
0.457,0.611,32
0.4,0.59,28
0.49,0.493,0
0.449,0.545,0
0.425,0.596,14
0.397,0.641,31
0.34,0.645,15
0.437,0.601,5
0.502,0.543,5
0.467,0.546,5
0.381,0.671,7
0.52,0.513,13
0.478,0.571,7
0.533,0.435,29
0.448,0.581,16
0.461,0.579,22
0.458,0.574,20
0.47,0.59,31
0.417,0.572,5
0.489,0.58,31
0.51,0.53,23
0.445,0.579,27
0.408,0.641,22
0.346,0.672,32
0.425,0.571,29
0.446,0.557,29
0.491,0.569,7
0.46,0.61,7
0.426,0.621,20
0.487,0.523,34
0.438,0.57,5
0.403,0.596,4
0.522,0.533,7
0.396,0.667,33
0.484,0.58,23
0.594,0.428,13
0.503,0.514,1
0.511,0.542,20
0.519,0.487,12
0.411,0.6,16
0.431,0.607,33
0.463,0.596,23
0.406,0.65,2
0.416,0.567,9
0.488,0.497,9
0.415,0.625,16
0.409,0.656,20
0.425,0.573,12
0.413,0.644,10
0.448,0.628,23
0.474,0.563,5
0.418,0.61,5
0.461,0.586,32
0.611,0.372,3
0.382,0.636,6
0.516,0.532,27
0.452,0.621,7
0.44,0.574,12
0.423,0.582,3
0.485,0.471,0
0.483,0.531,19
0.364,0.675,31
0.44,0.595,2
0.445,0.589,1
0.545,0.531,31
0.376,0.64,11
0.48,0.576,10
0.437,0.577,5
0.397,0.655,31
0.43,0.624,7
0.52,0.524,5
0.449,0.567,5
0.409,0.548,28
0.488,0.559,33
0.426,0.626,7
0.476,0.553,7
0.482,0.494,28
0.472,0.564,20
0.385,0.68,20
0.422,0.572,5
0.45,0.573,19
0.33,0.63,13
0.44,0.591,2
0.396,0.584,28
0.519,0.521,22
0.44,0.58,31
0.494,0.58,20
0.429,0.563,0
0.381,0.666,32
0.425,0.58,1
0.48,0.551,2
0.438,0.517,3
0.455,0.56,5
0.402,0.637,23
0.445,0.616,31
0.477,0.575,23
0.416,0.655,20
0.414,0.653,2
0.363,0.673,33
0.437,0.596,15
0.393,0.641,5
0.467,0.604,7
0.521,0.499,19
0.403,0.642,14
0.474,0.561,5
0.38,0.627,5
0.474,0.595,5
0.437,0.614,33
0.435,0.615,14
0.487,0.571,34
0.426,0.654,20
0.408,0.626,31
0.431,0.594,13
0.418,0.546,0
0.428,0.632,25
0.445,0.539,0
0.465,0.545,12
0.45,0.565,29
0.44,0.562,13
0.464,0.526,28
0.448,0.573,11
0.45,0.565,10
0.376,0.602,3
0.424,0.616,31
0.443,0.614,31
0.511,0.522,5
0.496,0.558,18
0.39,0.652,5
0.395,0.6,6
0.57,0.457,2
0.609,0.369,0
0.444,0.645,18
0.446,0.592,20
0.447,0.615,17
0.468,0.599,32
0.49,0.584,31
0.517,0.47,3
0.388,0.639,14
0.394,0.655,31
0.495,0.502,9
0.474,0.51,12
0.448,0.614,5
0.439,0.633,32
0.457,0.575,14
0.374,0.68,7
0.43,0.613,8
0.425,0.595,34
0.452,0.521,34
0.459,0.536,9
0.437,0.61,20
0.561,0.502,31
0.513,0.546,32
0.411,0.656,32
0.492,0.563,20
0.466,0.571,8
0.526,0.509,33
0.5,0.563,20
0.391,0.609,13
0.445,0.579,5
0.409,0.606,1
0.48,0.522,5
0.553,0.489,22
0.492,0.579,31
0.448,0.621,25
0.466,0.601,20
0.428,0.562,13
0.412,0.589,5
0.468,0.502,9
0.402,0.661,7
0.501,0.488,9
0.449,0.588,33
0.477,0.573,25
0.453,0.589,23
0.465,0.529,5
0.451,0.563,10
0.473,0.555,26
0.391,0.637,5
0.506,0.499,14
0.462,0.546,3
0.428,0.572,12
0.442,0.628,20
0.46,0.565,12
0.407,0.612,11
0.331,0.678,27
0.414,0.616,33
0.409,0.569,3
0.491,0.559,20
0.463,0.626,27
0.43,0.603,8
0.472,0.506,28
0.458,0.577,10
0.393,0.647,33
0.48,0.568,20
0.467,0.531,14
0.452,0.622,2
0.418,0.632,16
0.43,0.638,8
0.441,0.566,5
0.441,0.601,2
0.396,0.621,3
0.444,0.59,33
0.513,0.505,11
0.355,0.639,13
0.514,0.526,2
0.442,0.611,17
0.467,0.59,19
0.532,0.514,20
0.462,0.572,1
0.448,0.618,10
0.432,0.593,16
0.398,0.64,33
0.413,0.574,9
0.485,0.525,5
0.417,0.594,14
0.46,0.582,25
0.487,0.544,4
0.466,0.523,34
0.452,0.548,16
0.481,0.561,20
0.4,0.622,33
0.439,0.577,12
0.413,0.603,3
0.544,0.473,20
0.417,0.613,18
0.495,0.577,27
0.497,0.569,25
0.469,0.515,9
0.487,0.567,12
0.566,0.417,0
0.41,0.638,18
0.465,0.517,30
0.439,0.585,14
0.434,0.642,23
0.435,0.518,0
0.398,0.636,25
0.406,0.597,13
0.429,0.607,5
0.466,0.584,19
0.396,0.585,30
0.455,0.551,2
0.4,0.54,19
0.45,0.555,29
0.45,0.549,29
0.396,0.609,9
0.469,0.554,6
0.467,0.502,28
0.441,0.593,26
0.385,0.584,4
0.462,0.526,30
0.444,0.571,9
0.442,0.63,7
0.481,0.575,5
0.415,0.549,3
0.565,0.513,32
0.516,0.546,20
0.475,0.513,0
0.541,0.528,7
0.424,0.623,20
0.431,0.581,0
0.441,0.532,3
0.389,0.553,4
0.487,0.562,25
0.457,0.577,14
0.511,0.516,5
0.491,0.484,9
0.444,0.594,2
0.495,0.466,28
0.546,0.446,11
0.47,0.57,20
0.431,0.591,27
0.434,0.59,5
0.416,0.585,0
0.437,0.597,32
0.498,0.573,31
0.4,0.604,3
0.376,0.646,22
0.419,0.598,4
0.343,0.671,33
0.477,0.547,16
0.479,0.543,34
0.512,0.567,20
0.454,0.619,20
0.415,0.55,19
0.419,0.636,25
0.427,0.588,29
0.403,0.551,21
0.384,0.676,23
0.48,0.536,6
0.509,0.548,20
0.467,0.577,16
0.449,0.637,32
0.475,0.501,9
0.549,0.494,33
0.474,0.528,0
0.409,0.604,6
0.443,0.587,7
0.411,0.558,18
0.479,0.499,9
0.403,0.63,34
0.408,0.635,4
0.44,0.615,20
0.445,0.591,11
0.367,0.688,33
0.379,0.642,13
0.366,0.684,32
0.531,0.537,31
0.509,0.494,9
0.488,0.575,20
0.458,0.591,10
0.472,0.509,30
0.455,0.544,4
0.45,0.54,4
0.465,0.565,32
0.451,0.618,23
0.471,0.524,0
0.395,0.64,27
0.438,0.574,12
0.401,0.641,26
0.463,0.607,5
0.417,0.604,30
0.488,0.524,0
0.355,0.682,33
0.476,0.587,23
0.442,0.577,17
0.444,0.572,19
0.426,0.647,20
0.476,0.584,31
0.419,0.648,8
0.448,0.606,23
0.443,0.604,25
0.472,0.598,8
0.417,0.615,30
0.404,0.607,12
0.412,0.617,10
0.414,0.596,5
0.528,0.573,32
0.397,0.609,5
0.416,0.623,10
0.33,0.681,27
0.45,0.585,6
0.507,0.536,20
0.435,0.599,7
0.434,0.557,9
0.329,0.669,33
0.528,0.54,23
0.477,0.557,20
0.442,0.556,34
0.423,0.597,5
0.421,0.643,20
0.517,0.566,11
0.46,0.578,18
0.433,0.554,0
0.354,0.659,31
0.446,0.63,7
0.449,0.56,12
0.504,0.511,26
0.39,0.614,17
0.444,0.581,20
0.412,0.56,28
0.433,0.565,3
0.519,0.413,1
0.468,0.51,12
0.423,0.638,7
0.527,0.498,12
