shannon,fisher,site
0.211,0.598,33
0.203,0.542,9
0.168,0.612,29
0.234,0.358,30
0.229,0.689,5
0.202,0.598,34
0.258,0.548,33
0.152,0.457,30
0.14,0.41,20
0.197,0.63,26
0.151,0.649,9
0.219,0.579,8
0.212,0.474,5
0.426,0.534,34
0.275,0.616,5
0.127,0.608,20
0.243,0.596,20
0.177,0.694,32
0.238,0.414,1
0.205,0.561,26
0.325,0.487,5
0.215,0.547,31
0.214,0.556,34
0.341,0.497,5
0.234,0.617,8
0.217,0.483,33
0.209,0.513,31
0.185,0.595,10
0.145,0.5,15
0.281,0.549,1
0.316,0.556,31
0.143,0.655,6
0.142,0.469,3
0.129,0.508,10
0.26,0.557,16
0.338,0.466,9
0.219,0.6,34
0.315,0.596,5
0.296,0.464,20
0.204,0.629,5
0.187,0.497,30
0.532,0.465,10
0.421,0.377,19
0.345,0.538,8
0.105,0.459,30
0.272,0.63,32
0.286,0.639,32
0.245,0.627,31
0.215,0.542,7
0.328,0.627,12
0.26,0.534,19
0.134,0.567,10
0.175,0.583,26
0.288,0.568,7
0.28,0.501,33
0.363,0.576,5
0.134,0.408,6
0.149,0.629,1
0.186,0.53,9
0.203,0.571,22
0.252,0.508,23
0.255,0.509,7
0.203,0.491,31
0.216,0.537,22
0.354,0.512,5
0.242,0.479,17
0.26,0.512,29
0.236,0.609,25
0.182,0.597,29
0.276,0.58,16
0.26,0.464,2
0.272,0.56,23
0.2,0.489,29
0.18,0.51,29
0.208,0.565,20
0.227,0.636,1
0.296,0.632,9
0.266,0.58,6
0.185,0.56,5
0.368,0.567,34
0.246,0.55,5
0.198,0.474,0
0.118,0.446,22
0.149,0.454,17
0.29,0.548,20
0.257,0.535,16
0.238,0.507,21
0.355,0.527,20
0.183,0.555,14
0.278,0.659,20
0.263,0.512,28
0.28,0.564,31
0.308,0.591,19
0.276,0.505,9
0.377,0.543,9
0.232,0.541,30
0.38,0.592,16
0.193,0.63,20
0.332,0.564,10
0.233,0.459,2
0.115,0.407,33
0.241,0.568,20
0.233,0.627,9
0.299,0.612,20
0.195,0.55,25
0.067,0.436,27
0.158,0.479,21
0.266,0.644,19
0.226,0.593,21
0.164,0.674,10
0.15,0.551,19
0.184,0.474,23
0.234,0.505,20
0.303,0.454,19
0.19,0.563,22
0.244,0.518,17
0.29,0.474,2
0.217,0.611,13
0.212,0.568,6
0.19,0.444,8
0.23,0.616,5
0.274,0.501,20
0.29,0.554,16
0.175,0.613,6
0.287,0.45,3
0.239,0.684,34
0.155,0.527,33
0.156,0.647,17
0.085,0.438,23
0.24,0.551,23
0.259,0.599,5
0.307,0.555,34
0.248,0.621,16
0.334,0.497,33
0.167,0.574,5
0.143,0.517,20
0.301,0.589,2
0.226,0.434,1
0.193,0.597,34
0.25,0.459,10
0.327,0.606,16
0.171,0.504,0
0.261,0.588,20
0.379,0.543,5
0.266,0.473,1
0.258,0.577,33
0.282,0.436,23
0.315,0.594,6
0.203,0.541,22
0.248,0.594,28
0.332,0.579,22
0.12,0.537,6
0.179,0.579,33
0.203,0.541,28
0.183,0.528,29
0.322,0.587,11
0.254,0.435,20
0.163,0.612,21
0.207,0.574,2
0.276,0.474,29
0.189,0.573,2
0.247,0.531,20
0.301,0.664,3
0.191,0.503,10
0.222,0.495,18
0.135,0.545,20
0.286,0.505,8
0.36,0.594,10
0.215,0.489,9
0.315,0.537,20
0.187,0.559,14
0.295,0.519,18
0.169,0.352,2
0.223,0.516,22
0.138,0.593,5
0.211,0.51,26
0.204,0.572,5
0.301,0.565,17
0.167,0.644,8
0.168,0.659,34
0.175,0.521,4
0.272,0.596,2
0.163,0.448,0
0.175,0.537,32
0.12,0.571,10
0.182,0.537,20
0.244,0.377,28
0.208,0.553,5
0.185,0.546,13
0.276,0.594,19
0.253,0.599,29
0.204,0.507,1
0.179,0.706,5
0.265,0.564,33
0.26,0.498,1
0.309,0.578,19
0.16,0.493,19
0.27,0.505,19
0.256,0.589,5
0.115,0.596,31
0.146,0.547,5
0.166,0.597,3
0.216,0.658,5
0.131,0.512,14
0.304,0.482,10
0.23,0.556,8
0.195,0.501,23
0.24,0.506,9
0.205,0.485,31
0.434,0.528,33
0.245,0.5,15
0.182,0.49,18
0.164,0.583,18
0.199,0.595,11
0.118,0.565,7
0.222,0.58,5
0.188,0.606,16
0.213,0.562,5
0.305,0.626,5
0.333,0.576,29
0.162,0.445,20
0.207,0.621,9
0.164,0.525,14
0.125,0.596,21
0.126,0.637,20
0.157,0.552,27
0.166,0.39,3
0.185,0.574,5
0.206,0.611,33
0.231,0.603,7
0.114,0.559,15
0.238,0.664,20
0.19,0.544,33
0.129,0.571,33
0.278,0.579,5
0.272,0.545,3
0.084,0.615,15
0.134,0.535,20
0.323,0.574,10
0.253,0.543,1
0.16,0.535,33
0.27,0.62,11
0.227,0.554,29
0.214,0.592,21
0.183,0.515,26
0.204,0.557,12
0.21,0.614,23
0.191,0.576,0
0.153,0.521,11
0.202,0.571,33
0.143,0.487,32
0.322,0.514,27
0.306,0.498,9
0.196,0.605,20
0.311,0.596,16
0.162,0.573,26
0.212,0.544,26
0.146,0.567,20
0.316,0.453,26
0.138,0.513,1
0.205,0.5,30
0.35,0.49,11
0.291,0.583,2
0.171,0.584,0
0.188,0.541,20
0.118,0.581,3
0.172,0.465,18
0.27,0.554,20
0.195,0.518,23
0.218,0.358,15
0.194,0.571,20
0.311,0.527,5
0.357,0.542,7
0.118,0.5,28
0.284,0.606,28
0.334,0.532,20
0.319,0.581,7
0.314,0.511,15
0.381,0.568,29
0.275,0.583,29
0.286,0.533,21
0.21,0.607,34
0.226,0.557,5
0.223,0.51,33
0.11,0.493,19
0.307,0.503,33
0.246,0.591,20
0.254,0.627,31
0.266,0.542,6
0.266,0.554,20
0.246,0.507,2
0.194,0.544,28
0.147,0.571,9
0.151,0.415,2
0.168,0.468,33
0.227,0.536,1
0.372,0.557,34
0.153,0.563,15
0.356,0.592,23
0.282,0.493,0
0.212,0.623,15
0.229,0.484,32
0.364,0.48,0
0.102,0.534,16
0.109,0.596,26
0.331,0.498,20
0.22,0.534,19
0.154,0.521,13
0.164,0.545,0
0.282,0.633,25
0.169,0.55,14
0.176,0.534,33
0.206,0.506,20
0.394,0.517,33
0.254,0.657,25
0.195,0.566,5
0.233,0.613,31
0.147,0.526,10
0.208,0.59,5
0.123,0.505,14
0.229,0.595,33
0.254,0.611,3
0.229,0.689,2
0.221,0.508,29
0.161,0.56,4
0.203,0.547,31
0.19,0.651,1
0.251,0.556,9
0.328,0.494,31
0.131,0.615,25
0.255,0.476,19
0.341,0.63,29
0.239,0.628,9
0.205,0.599,23
0.237,0.528,7
0.17,0.528,31
0.254,0.513,9
0.228,0.556,8
0.21,0.632,16
0.23,0.588,29
0.196,0.592,9
0.295,0.568,33
0.147,0.503,17
0.191,0.569,9
0.313,0.513,20
0.215,0.574,27
0.238,0.597,4
0.18,0.546,7
0.074,0.483,13
0.206,0.527,14
0.266,0.499,9
0.228,0.602,7
0.225,0.533,29
0.243,0.433,3
0.254,0.577,12
0.267,0.532,1
0.306,0.504,9
0.152,0.584,19
0.3,0.455,2
0.105,0.674,1
0.306,0.421,20
0.18,0.591,9
0.426,0.503,5
0.261,0.528,7
0.277,0.53,31
0.192,0.566,33
0.212,0.55,29
0.26,0.557,5
0.263,0.42,33
0.341,0.565,5
0.114,0.592,26
0.292,0.535,31
0.226,0.5,29
0.196,0.622,29
0.259,0.625,31
0.279,0.488,7
0.186,0.565,20
0.331,0.484,3
0.34,0.566,27
0.259,0.496,0
0.195,0.586,27
0.311,0.557,10
0.03,0.483,13
0.29,0.594,5
0.287,0.592,23
0.143,0.569,16
0.307,0.566,13
0.31,0.57,20
0.164,0.561,10
0.235,0.612,7
0.164,0.574,31
0.146,0.534,20
0.147,0.631,31
0.292,0.54,4
0.215,0.622,29
0.193,0.501,26
0.21,0.529,1
0.227,0.587,32
0.149,0.563,19
0.342,0.509,5
0.3,0.61,33
0.197,0.581,21
0.249,0.429,31
0.092,0.425,15
0.186,0.559,25
0.358,0.562,17
0.243,0.6,5
0.367,0.57,27
0.284,0.586,19
0.145,0.644,8
0.337,0.515,20
0.182,0.567,18
0.247,0.548,5
0.256,0.606,31
0.285,0.605,23
0.339,0.593,29
0.216,0.566,32
0.224,0.6,10
0.252,0.557,31
0.255,0.585,3
0.182,0.54,31
0.146,0.584,29
0.283,0.526,5
0.262,0.556,25
0.358,0.502,20
0.35,0.57,26
0.271,0.494,7
0.409,0.523,33
0.305,0.571,33
0.346,0.5,7
0.424,0.559,31
0.197,0.549,2
0.225,0.393,7
0.198,0.492,32
0.192,0.494,22
0.424,0.466,28
0.225,0.659,5
0.302,0.518,19
0.29,0.484,19
0.313,0.486,1
0.237,0.586,1
0.387,0.563,20
0.232,0.591,20
0.248,0.547,23
0.248,0.66,19
0.28,0.624,14
0.17,0.606,2
0.245,0.549,3
0.251,0.477,16
0.274,0.499,9
0.241,0.649,5
0.239,0.538,16
0.189,0.591,20
0.193,0.586,33
0.263,0.611,12
0.23,0.573,6
0.236,0.588,20
0.311,0.499,20
0.189,0.492,31
0.224,0.562,23
0.154,0.467,0
0.161,0.571,3
0.206,0.366,19
0.139,0.544,22
0.227,0.474,34
0.172,0.525,6
0.228,0.55,34
0.274,0.446,9
0.232,0.549,16
0.125,0.572,0
0.205,0.519,9
0.135,0.548,3
0.288,0.539,29
0.165,0.471,0
0.306,0.489,11
0.445,0.39,20
0.438,0.445,20
0.219,0.57,5
0.217,0.524,7
0.301,0.567,16
0.187,0.502,20
0.264,0.532,26
0.307,0.529,6
0.174,0.586,27
0.229,0.65,9
0.255,0.605,14
0.201,0.512,28
0.19,0.587,20
0.338,0.562,19
0.352,0.533,19
0.291,0.62,26
0.201,0.566,1
0.302,0.539,27
0.221,0.518,0
0.124,0.536,0
0.149,0.597,0
0.174,0.489,23
0.242,0.637,20
0.325,0.514,9
0.156,0.523,1
0.246,0.568,22
0.249,0.572,31
0.303,0.645,20
0.211,0.512,19
0.249,0.49,5
0.302,0.602,9
0.239,0.443,20
0.206,0.594,29
0.214,0.527,6
0.235,0.591,9
0.285,0.616,7
0.261,0.58,0
0.206,0.561,33
0.214,0.485,18
0.186,0.672,23
0.122,0.685,11
0.258,0.618,17
0.378,0.565,5
0.485,0.483,13
0.327,0.477,10
0.432,0.504,33
0.154,0.59,31
0.204,0.581,28
0.246,0.579,29
0.223,0.574,23
0.266,0.452,16
0.249,0.551,9
0.178,0.435,6
0.285,0.504,14
0.325,0.58,5
0.393,0.552,18
0.238,0.559,20
0.158,0.604,10
0.241,0.457,33
0.124,0.559,32
0.221,0.517,11
0.229,0.612,26
0.307,0.527,7
0.277,0.553,21
0.217,0.45,3
0.186,0.527,34
0.247,0.636,26
0.214,0.521,20
0.121,0.63,9
0.127,0.452,31
0.201,0.507,26
0.131,0.515,5
0.216,0.529,19
0.213,0.616,20
0.244,0.631,32
0.219,0.574,34
0.163,0.506,33
0.331,0.499,28
0.235,0.659,1
0.198,0.543,30
0.224,0.567,28
0.254,0.484,5
0.258,0.526,3
0.139,0.489,27
0.217,0.582,25
0.281,0.556,10
0.075,0.632,5
0.351,0.469,5
0.144,0.622,31
0.258,0.473,28
0.268,0.566,20
0.236,0.546,7
0.123,0.542,22
0.395,0.425,19
0.166,0.598,7
0.179,0.579,2
0.17,0.626,11
0.29,0.527,8
0.161,0.393,28
0.226,0.597,25
0.261,0.566,16
0.291,0.577,33
0.289,0.426,2
0.189,0.527,22
0.19,0.582,18
0.218,0.576,32
0.281,0.477,28
0.201,0.616,23
0.4,0.545,6
0.314,0.521,7
0.179,0.645,5
0.236,0.585,33
0.186,0.604,5
0.255,0.567,20
0.27,0.652,3
0.238,0.505,9
0.231,0.569,5
0.224,0.533,15
0.243,0.556,18
0.287,0.487,0
0.441,0.525,15
0.216,0.671,31
0.221,0.553,31
0.232,0.54,13
0.111,0.615,19
0.233,0.594,10
0.216,0.607,2
0.237,0.509,22
0.219,0.498,9
0.208,0.597,16
0.169,0.513,1
0.264,0.606,31
0.315,0.586,20
0.324,0.499,2
0.223,0.63,20
0.154,0.447,11
0.261,0.585,17
0.194,0.606,23
0.251,0.564,2
0.287,0.546,23
0.238,0.619,13
0.222,0.586,4
0.238,0.494,20
0.343,0.407,29
0.313,0.568,9
0.248,0.532,1
0.155,0.54,11
0.213,0.52,22
0.33,0.498,31
0.163,0.51,33
0.242,0.5,3
0.177,0.552,7
0.267,0.586,5
0.368,0.509,28
0.239,0.571,31
0.099,0.432,25
0.217,0.578,2
0.317,0.58,34
0.235,0.551,14
0.212,0.611,10
0.285,0.591,0
0.284,0.505,19
0.302,0.552,1
0.18,0.549,9
0.269,0.596,23
0.236,0.522,31
0.162,0.656,17
0.191,0.501,33
0.088,0.66,7
0.3,0.615,12
0.282,0.524,32
0.101,0.612,28
0.241,0.625,0
0.319,0.547,0
0.196,0.609,14
0.109,0.487,31
0.252,0.513,15
0.197,0.623,5
0.221,0.569,5
0.247,0.56,5
0.177,0.531,7
0.166,0.478,13
0.306,0.499,7
0.25,0.56,29
0.105,0.536,16
0.285,0.526,22
0.202,0.654,20
0.298,0.535,31
0.188,0.614,5
0.26,0.499,31
0.341,0.593,23
0.225,0.559,27
0.167,0.606,22
0.175,0.455,32
0.164,0.455,29
0.202,0.477,29
0.158,0.548,7
0.348,0.549,7
0.204,0.649,20
0.245,0.518,34
0.422,0.54,5
0.15,0.436,4
0.413,0.478,7
0.213,0.554,33
0.3,0.537,23
0.406,0.545,13
0.299,0.569,1
0.327,0.402,20
0.294,0.557,12
0.218,0.668,16
0.192,0.578,33
0.39,0.493,23
0.158,0.493,2
0.193,0.638,9
0.324,0.55,9
0.164,0.521,16
0.211,0.575,20
0.284,0.523,12
0.13,0.573,10
0.227,0.632,23
0.3,0.573,5
0.21,0.576,5
0.32,0.425,32
0.389,0.502,3
0.164,0.502,6
0.366,0.557,27
0.248,0.553,7
0.155,0.539,12
0.32,0.475,3
0.199,0.63,0
0.275,0.528,19
0.226,0.424,31
0.311,0.539,2
0.284,0.523,1
0.287,0.639,31
0.139,0.613,11
0.295,0.571,10
0.214,0.544,5
0.302,0.456,31
0.219,0.591,7
0.411,0.484,5
0.305,0.522,5
0.193,0.564,28
0.321,0.613,33
0.093,0.583,7
0.294,0.582,7
0.313,0.427,28
0.178,0.621,20
0.166,0.481,20
0.22,0.491,5
0.321,0.52,19
0.171,0.551,13
0.207,0.581,2
0.109,0.626,28
0.374,0.549,22
0.376,0.481,31
0.261,0.569,20
0.25,0.629,0
0.192,0.515,32
0.217,0.598,1
0.275,0.386,2
0.231,0.49,3
0.285,0.507,5
0.142,0.526,23
0.215,0.551,31
0.253,0.62,23
0.196,0.528,20
0.121,0.556,2
0.129,0.519,33
0.301,0.612,15
0.219,0.493,5
0.255,0.613,7
0.274,0.605,19
0.212,0.574,14
0.27,0.625,5
0.169,0.454,5
0.325,0.398,5
0.265,0.437,33
0.184,0.578,14
0.354,0.662,34
0.242,0.57,20
0.301,0.561,31
0.3,0.484,13
0.139,0.491,0
0.144,0.538,25
0.281,0.44,0
0.211,0.632,12
0.272,0.583,29
0.259,0.473,13
0.241,0.523,28
0.249,0.513,11
0.236,0.522,10
0.114,0.491,3
0.24,0.59,31
0.277,0.597,31
0.274,0.464,5
0.34,0.571,18
0.109,0.546,5
0.231,0.438,6
0.285,0.414,2
0.365,0.552,0
0.182,0.559,18
0.159,0.604,20
0.284,0.597,17
0.306,0.596,32
0.343,0.544,31
0.322,0.459,3
0.08,0.412,14
0.176,0.503,31
0.207,0.606,9
0.264,0.463,12
0.217,0.428,5
0.382,0.5,32
0.293,0.56,14
0.129,0.329,7
0.224,0.563,8
0.144,0.399,34
0.155,0.551,34
0.306,0.485,9
0.236,0.629,20
0.33,0.572,31
0.279,0.476,32
0.256,0.658,32
0.251,0.553,20
0.236,0.5,8
0.164,0.528,33
0.219,0.578,20
0.184,0.468,13
0.158,0.459,5
0.274,0.488,1
0.252,0.613,5
0.28,0.557,22
0.257,0.64,31
0.224,0.442,25
0.17,0.545,20
0.223,0.548,13
0.236,0.649,5
0.235,0.599,9
0.154,0.363,7
0.288,0.532,9
0.177,0.573,33
0.37,0.538,25
0.173,0.602,23
0.29,0.484,5
0.19,0.566,10
0.249,0.589,26
0.169,0.588,5
0.351,0.591,14
0.159,0.625,3
0.193,0.564,12
0.194,0.522,20
0.22,0.537,12
0.194,0.529,11
0.136,0.603,27
0.247,0.447,33
0.196,0.533,3
0.286,0.543,20
0.27,0.62,27
0.313,0.563,8
0.278,0.574,28
0.152,0.495,10
0.224,0.515,33
0.287,0.526,20
0.295,0.441,14
0.185,0.518,2
0.168,0.604,16
0.176,0.609,8
0.189,0.66,5
0.2,0.625,2
0.186,0.477,3
0.303,0.528,33
0.28,0.575,11
0.182,0.602,13
0.343,0.628,2
0.226,0.568,17
0.229,0.595,19
0.343,0.463,20
0.344,0.558,1
0.294,0.546,10
0.137,0.609,16
0.182,0.486,33
0.199,0.518,9
0.236,0.631,5
0.217,0.507,14
0.296,0.481,25
0.342,0.597,4
0.216,0.564,34
0.199,0.545,16
0.134,0.542,20
0.145,0.602,33
0.293,0.54,12
0.171,0.698,3
0.364,0.539,20
0.277,0.542,18
0.256,0.601,27
0.256,0.476,25
0.157,0.54,9
0.3,0.505,12
0.314,0.545,0
0.102,0.581,18
0.218,0.617,30
0.255,0.59,14
0.211,0.601,23
0.29,0.531,0
0.16,0.467,25
0.271,0.595,13
0.144,0.575,5
0.303,0.494,19
0.186,0.547,30
0.2,0.614,2
0.325,0.442,19
0.302,0.651,29
0.227,0.65,29
0.178,0.587,9
0.208,0.578,6
0.31,0.55,28
0.21,0.521,26
0.13,0.514,4
0.173,0.554,30
0.239,0.535,9
0.214,0.45,7
0.231,0.576,5
0.194,0.594,3
0.276,0.574,32
0.376,0.548,20
0.371,0.525,0
0.326,0.556,7
0.172,0.539,20
0.195,0.515,0
0.257,0.367,3
0.183,0.521,4
0.324,0.509,25
0.284,0.602,14
0.295,0.506,5
0.252,0.579,9
0.26,0.609,2
0.37,0.515,28
0.415,0.482,11
0.213,0.529,20
0.28,0.562,27
0.253,0.539,5
0.223,0.536,0
0.247,0.526,32
0.224,0.649,31
0.233,0.588,3
0.154,0.567,22
0.179,0.545,4
0.159,0.509,33
0.296,0.649,16
0.304,0.491,34
0.283,0.552,20
0.2,0.46,20
0.109,0.44,19
0.168,0.459,25
0.224,0.494,29
0.18,0.567,21
0.218,0.483,23
0.245,0.518,6
0.253,0.588,20
0.244,0.605,16
0.151,0.535,32
0.228,0.49,9
0.381,0.474,33
0.292,0.593,0
0.147,0.627,6
0.244,0.645,7
0.163,0.512,18
0.213,0.526,9
0.144,0.647,34
0.178,0.586,4
0.261,0.479,20
0.236,0.49,11
0.097,0.479,33
0.195,0.599,13
0.136,0.571,32
0.297,0.55,31
0.204,0.444,9
0.254,0.587,20
0.194,0.637,10
0.244,0.581,30
0.218,0.566,4
0.278,0.551,4
0.29,0.501,32
0.262,0.565,23
0.358,0.402,0
0.181,0.625,27
0.168,0.586,12
0.149,0.593,26
0.285,0.523,5
0.181,0.636,30
0.35,0.459,0
0.198,0.497,33
0.213,0.624,23
0.193,0.551,17
0.159,0.553,19
0.198,0.472,20
0.199,0.432,31
0.116,0.538,8
0.177,0.608,23
0.243,0.604,25
0.227,0.674,8
0.192,0.562,30
0.158,0.56,12
0.194,0.566,10
0.188,0.543,5
0.242,0.625,32
0.206,0.565,5
0.218,0.564,10
0.219,0.584,27
0.274,0.546,6
0.401,0.581,20
0.128,0.569,7
0.301,0.628,9
0.163,0.577,33
0.358,0.498,23
0.238,0.422,20
0.159,0.577,34
0.178,0.601,5
0.199,0.549,20
0.301,0.626,11
0.295,0.596,18
0.218,0.544,0
0.13,0.567,31
0.161,0.38,7
0.149,0.662,12
0.296,0.455,26
0.114,0.549,17
0.234,0.547,20
0.232,0.551,28
0.27,0.442,3
0.319,0.421,1
0.233,0.583,12
0.19,0.471,7
0.316,0.497,12
