shannon,fisher,site
0.4,0.616,5.0
0.345,0.619,5.0
0.441,0.562,5.0
0.569,0.402,5.0
0.492,0.489,5.0
0.32,0.643,5.0
0.325,0.649,5.0
0.398,0.608,5.0
0.367,0.645,5.0
0.403,0.634,5.0
0.459,0.53,5.0
0.332,0.632,5.0
0.479,0.528,5.0
0.54,0.442,5.0
0.501,0.516,5.0
0.425,0.587,5.0
0.406,0.586,5.0
0.411,0.56,5.0
0.314,0.622,5.0
0.36,0.56,5.0
0.374,0.554,5.0
0.441,0.531,5.0
0.564,0.445,5.0
0.543,0.456,5.0
0.324,0.535,5.0
0.528,0.473,5.0
0.42,0.545,5.0
0.528,0.506,5.0
0.512,0.493,5.0
0.446,0.491,5.0
0.384,0.569,5.0
0.453,0.482,5.0
0.316,0.614,5.0
0.324,0.636,5.0
0.414,0.545,5.0
0.334,0.594,5.0
0.398,0.591,5.0
0.376,0.585,5.0
0.419,0.518,5.0
0.337,0.627,5.0
0.372,0.648,5.0
0.451,0.498,5.0
0.339,0.598,5.0
0.473,0.504,5.0
0.465,0.503,5.0
0.412,0.537,5.0
0.34,0.64,5.0
0.404,0.565,5.0
0.41,0.581,5.0
0.505,0.477,5.0
0.518,0.48,5.0
0.365,0.601,5.0
0.398,0.58,5.0
0.439,0.54,5.0
0.429,0.525,5.0
0.463,0.498,5.0
0.452,0.568,5.0
0.501,0.481,5.0
0.344,0.638,5.0
0.321,0.654,5.0
0.397,0.593,5.0
0.452,0.544,5.0
0.326,0.65,5.0
0.468,0.55,5.0
0.387,0.524,5.0
0.432,0.53,5.0
0.493,0.493,5.0
0.393,0.583,5.0
0.425,0.552,5.0
0.564,0.458,5.0
0.394,0.589,5.0
0.43,0.58,5.0
0.47,0.515,5.0
0.405,0.554,5.0
0.464,0.552,5.0
0.392,0.567,5.0
0.398,0.565,5.0
0.448,0.576,5.0
0.429,0.579,5.0
0.403,0.557,5.0
0.388,0.605,5.0
0.446,0.543,5.0
0.336,0.602,5.0
0.429,0.54,5.0
0.325,0.602,5.0
0.392,0.567,5.0
0.373,0.6,5.0
0.43,0.571,5.0
0.381,0.592,5.0
0.575,0.435,5.0
0.364,0.605,5.0
0.378,0.649,5.0
0.418,0.539,5.0
0.312,0.638,5.0
0.469,0.505,5.0
0.396,0.578,5.0
0.438,0.541,5.0
0.369,0.563,5.0
0.433,0.595,5.0
0.351,0.616,5.0
0.469,0.541,5.0
0.435,0.597,5.0
0.415,0.552,5.0
0.472,0.555,5.0
0.357,0.609,5.0
0.418,0.585,5.0
0.412,0.583,5.0
0.369,0.607,5.0
0.375,0.565,5.0
0.473,0.529,5.0
0.366,0.626,5.0
0.464,0.514,5.0
0.411,0.607,5.0
0.437,0.471,5.0
0.326,0.592,5.0
0.329,0.608,5.0
0.374,0.591,5.0
0.425,0.57,5.0
0.391,0.576,5.0
0.522,0.461,5.0
0.372,0.625,5.0
0.433,0.567,5.0
0.386,0.558,5.0
0.35,0.572,5.0
0.389,0.565,5.0
0.457,0.506,5.0
0.543,0.466,5.0
0.53,0.442,5.0
0.518,0.477,5.0
0.439,0.521,5.0
0.392,0.586,5.0
0.399,0.59,5.0
0.381,0.532,6.0
0.429,0.528,6.0
0.35,0.512,6.0
0.447,0.548,6.0
0.445,0.48,6.0
0.302,0.558,6.0
0.397,0.502,6.0
0.408,0.533,6.0
0.353,0.544,6.0
0.442,0.536,6.0
0.447,0.528,6.0
0.393,0.552,6.0
0.361,0.581,6.0
0.415,0.536,6.0
0.352,0.592,6.0
0.422,0.461,6.0
0.364,0.611,6.0
0.401,0.53,6.0
0.407,0.496,6.0
0.386,0.508,6.0
0.459,0.484,6.0
0.426,0.498,6.0
0.507,0.425,6.0
0.474,0.439,6.0
0.383,0.563,6.0
0.426,0.541,6.0
0.406,0.526,6.0
0.413,0.502,6.0
0.525,0.404,6.0
0.353,0.566,6.0
0.44,0.553,6.0
0.475,0.466,6.0
0.488,0.428,6.0
0.429,0.542,6.0
0.431,0.546,6.0
0.562,0.402,6.0
0.34,0.622,6.0
0.397,0.514,6.0
0.448,0.487,6.0
0.535,0.421,6.0
0.421,0.528,6.0
0.373,0.585,6.0
0.447,0.485,6.0
0.272,0.588,6.0
0.478,0.49,6.0
0.445,0.531,6.0
0.451,0.451,6.0
0.373,0.569,6.0
0.359,0.528,6.0
0.498,0.411,6.0
0.465,0.445,6.0
0.484,0.465,6.0
0.397,0.569,6.0
0.384,0.514,6.0
0.372,0.554,6.0
0.448,0.466,6.0
0.39,0.509,6.0
0.352,0.573,6.0
0.369,0.568,6.0
0.422,0.542,6.0
0.455,0.454,6.0
0.452,0.474,6.0
0.373,0.577,6.0
0.352,0.588,6.0
0.464,0.46,6.0
0.476,0.496,6.0
0.365,0.578,6.0
0.406,0.532,6.0
0.392,0.574,6.0
0.477,0.461,6.0
0.347,0.558,6.0
0.368,0.589,6.0
0.402,0.511,6.0
0.424,0.513,6.0
0.531,0.402,6.0
0.496,0.438,6.0
0.411,0.553,6.0
0.356,0.53,6.0
0.36,0.594,6.0
0.381,0.57,1.0
0.491,0.538,1.0
0.306,0.648,1.0
0.337,0.648,1.0
0.357,0.684,1.0
0.414,0.578,1.0
0.442,0.546,1.0
0.339,0.616,1.0
0.293,0.589,1.0
0.388,0.605,1.0
0.406,0.603,1.0
0.381,0.55,1.0
0.421,0.552,1.0
0.382,0.589,1.0
0.333,0.653,1.0
0.48,0.505,1.0
0.459,0.534,1.0
0.36,0.644,1.0
0.402,0.55,1.0
0.439,0.54,1.0
0.461,0.513,1.0
0.454,0.518,1.0
0.449,0.545,1.0
0.403,0.527,1.0
0.388,0.59,1.0
0.375,0.605,1.0
0.302,0.651,1.0
0.386,0.539,1.0
0.354,0.595,1.0
0.485,0.496,1.0
0.518,0.51,1.0
0.39,0.567,1.0
0.465,0.539,1.0
0.361,0.611,1.0
0.456,0.583,1.0
0.435,0.541,1.0
0.56,0.449,1.0
0.443,0.566,1.0
0.372,0.59,1.0
0.282,0.658,1.0
0.491,0.477,1.0
0.464,0.543,1.0
0.413,0.591,1.0
0.379,0.59,1.0
0.366,0.626,1.0
0.401,0.564,1.0
0.414,0.565,1.0
0.403,0.604,1.0
0.43,0.577,1.0
0.345,0.606,1.0
0.42,0.569,1.0
0.44,0.584,1.0
0.331,0.638,1.0
0.417,0.557,1.0
0.453,0.529,1.0
0.418,0.525,1.0
0.368,0.598,1.0
0.367,0.622,1.0
0.399,0.566,1.0
0.386,0.544,1.0
0.386,0.592,1.0
0.386,0.547,1.0
0.467,0.523,1.0
0.308,0.637,1.0
0.332,0.599,1.0
0.492,0.469,1.0
0.455,0.496,1.0
0.397,0.565,1.0
0.378,0.571,1.0
0.411,0.558,1.0
0.517,0.443,1.0
0.347,0.602,1.0
0.364,0.653,1.0
0.373,0.592,1.0
0.43,0.535,1.0
0.366,0.629,1.0
0.399,0.543,1.0
0.308,0.674,1.0
0.436,0.556,1.0
0.416,0.575,1.0
0.308,0.674,1.0
0.35,0.622,1.0
0.283,0.658,1.0
0.416,0.558,1.0
0.41,0.599,1.0
0.345,0.636,1.0
0.449,0.552,1.0
0.429,0.505,1.0
0.389,0.544,1.0
0.432,0.453,1.0
0.422,0.578,1.0
0.387,0.551,1.0
0.597,0.408,1.0
0.443,0.534,1.0
0.451,0.564,1.0
0.447,0.569,1.0
0.409,0.587,1.0
0.291,0.659,1.0
0.373,0.583,1.0
0.442,0.54,1.0
0.311,0.659,1.0
0.391,0.558,1.0
0.344,0.636,1.0
0.412,0.576,1.0
0.363,0.602,1.0
0.332,0.621,1.0
0.316,0.593,1.0
0.36,0.609,1.0
0.493,0.535,1.0
0.408,0.579,1.0
0.347,0.651,1.0
0.347,0.639,1.0
0.554,0.468,1.0
0.456,0.553,1.0
0.253,0.651,1.0
0.47,0.547,1.0
0.488,0.496,1.0
0.421,0.59,1.0
0.516,0.51,1.0
0.381,0.57,1.0
0.42,0.552,1.0
0.438,0.564,1.0
0.424,0.556,1.0
0.371,0.597,1.0
0.482,0.486,1.0
0.453,0.521,1.0
0.363,0.611,1.0
0.448,0.487,1.0
0.52,0.442,1.0
0.33,0.628,1.0
0.355,0.623,1.0
0.368,0.59,1.0
0.447,0.51,1.0
0.364,0.605,1.0
0.401,0.571,1.0
0.416,0.549,1.0
0.34,0.669,1.0
0.379,0.6,1.0
0.439,0.521,1.0
0.475,0.551,1.0
0.25,0.634,1.0
0.291,0.665,1.0
0.488,0.478,1.0
0.383,0.576,1.0
0.328,0.631,1.0
0.562,0.446,1.0
0.417,0.542,1.0
0.341,0.625,1.0
0.508,0.506,1.0
0.301,0.662,1.0
0.487,0.512,1.0
0.373,0.601,1.0
0.354,0.608,1.0
0.358,0.584,1.0
0.337,0.634,1.0
0.357,0.575,1.0
0.298,0.657,1.0
0.525,0.416,1.0
0.319,0.656,1.0
0.454,0.569,1.0
0.378,0.622,1.0
0.427,0.532,1.0
0.438,0.545,1.0
0.519,0.502,1.0
0.439,0.548,1.0
0.329,0.638,1.0
0.459,0.57,1.0
0.56,0.451,1.0
0.445,0.528,1.0
0.43,0.542,1.0
0.42,0.578,1.0
0.377,0.557,1.0
0.502,0.5,1.0
0.402,0.572,1.0
0.474,0.511,1.0
0.44,0.578,1.0
0.395,0.563,1.0
0.467,0.563,1.0
0.291,0.675,1.0
0.374,0.643,1.0
0.456,0.494,1.0
0.409,0.589,1.0
0.438,0.541,1.0
0.433,0.554,1.0
0.47,0.522,1.0
0.421,0.573,1.0
0.418,0.6,1.0
0.36,0.607,1.0
0.511,0.505,1.0
0.304,0.621,1.0
0.463,0.544,1.0
0.411,0.553,1.0
0.384,0.582,1.0
0.371,0.619,1.0
0.319,0.595,7.0
0.409,0.572,7.0
0.464,0.558,7.0
0.364,0.623,7.0
0.333,0.635,7.0
0.409,0.603,7.0
0.458,0.515,7.0
0.44,0.524,7.0
0.383,0.581,7.0
0.495,0.535,7.0
0.414,0.485,7.0
0.31,0.629,7.0
0.456,0.527,7.0
0.384,0.606,7.0
0.313,0.661,7.0
0.358,0.61,7.0
0.297,0.628,7.0
0.355,0.63,7.0
0.329,0.62,7.0
0.432,0.508,7.0
0.363,0.654,7.0
0.473,0.49,7.0
0.445,0.546,7.0
0.376,0.61,7.0
0.343,0.651,7.0
0.387,0.584,7.0
0.588,0.392,7.0
0.367,0.621,7.0
0.333,0.636,7.0
0.399,0.625,7.0
0.542,0.487,7.0
0.394,0.604,7.0
0.328,0.613,7.0
0.392,0.615,7.0
0.355,0.68,7.0
0.33,0.629,7.0
0.385,0.63,7.0
0.485,0.551,7.0
0.496,0.477,7.0
0.46,0.473,7.0
0.32,0.587,7.0
0.493,0.526,7.0
0.378,0.658,7.0
0.409,0.587,7.0
0.321,0.641,7.0
0.353,0.565,7.0
0.373,0.654,7.0
0.428,0.559,7.0
0.403,0.599,7.0
0.369,0.563,7.0
0.497,0.558,7.0
0.319,0.648,7.0
0.448,0.546,7.0
0.498,0.498,7.0
0.428,0.573,7.0
0.37,0.606,7.0
0.376,0.622,7.0
0.35,0.609,7.0
0.415,0.585,7.0
0.395,0.609,7.0
0.51,0.503,7.0
0.395,0.577,7.0
0.368,0.595,7.0
0.346,0.648,7.0
0.287,0.656,7.0
0.395,0.592,7.0
0.467,0.522,7.0
0.446,0.579,7.0
0.432,0.546,7.0
0.354,0.674,7.0
0.355,0.659,7.0
0.469,0.526,7.0
0.39,0.599,7.0
0.352,0.605,7.0
0.564,0.418,7.0
0.382,0.604,7.0
0.427,0.578,7.0
0.382,0.572,7.0
0.385,0.547,7.0
0.3,0.67,7.0
0.36,0.621,7.0
0.359,0.642,7.0
0.382,0.598,7.0
0.345,0.628,7.0
0.404,0.55,7.0
0.398,0.603,7.0
0.39,0.586,7.0
0.37,0.581,7.0
0.403,0.586,7.0
0.567,0.41,8.0
0.591,0.4,8.0
0.558,0.452,8.0
0.579,0.404,8.0
0.429,0.519,8.0
0.408,0.55,8.0
0.311,0.617,8.0
0.392,0.557,8.0
0.415,0.512,8.0
0.312,0.601,8.0
0.332,0.607,8.0
0.427,0.521,8.0
0.415,0.556,8.0
0.411,0.558,8.0
0.358,0.609,8.0
0.359,0.541,8.0
0.584,0.406,8.0
0.415,0.526,8.0
0.407,0.569,8.0
0.36,0.602,8.0
0.414,0.508,8.0
0.39,0.549,8.0
0.38,0.545,8.0
0.335,0.606,8.0
0.326,0.608,8.0
0.423,0.531,8.0
0.311,0.662,8.0
0.325,0.584,8.0
0.377,0.555,8.0
0.363,0.597,8.0
0.425,0.487,8.0
0.392,0.595,8.0
0.346,0.632,8.0
0.414,0.541,8.0
0.421,0.52,8.0
0.349,0.611,8.0
0.397,0.541,8.0
0.344,0.59,8.0
0.4,0.534,8.0
0.322,0.596,8.0
0.387,0.588,8.0
0.329,0.601,8.0
0.459,0.432,8.0
0.428,0.518,8.0
0.325,0.658,8.0
0.403,0.524,8.0
0.441,0.547,8.0
0.326,0.602,8.0
0.379,0.582,8.0
0.381,0.553,8.0
0.38,0.519,8.0
0.421,0.563,8.0
0.462,0.468,8.0
0.389,0.533,8.0
0.385,0.58,8.0
0.516,0.456,8.0
0.415,0.546,8.0
0.408,0.548,8.0
0.321,0.645,8.0
