shannon,fisher,site
0.138,0.493,UM_1
0.348,0.66,UM_1
0.036,0.366,UM_1
0.17,0.599,UM_1
0.125,0.523,UM_1
0.41,0.577,UM_1
0.183,0.587,UM_1
0.257,0.595,UM_1
0.231,0.604,UM_1
0.046,0.351,UM_1
0.094,0.55,UM_1
0.081,0.517,UM_1
0.101,0.476,UM_2
0.116,0.463,UM_2
0.035,0.306,UM_2
0.093,0.437,UM_2
0.153,0.48,UM_2
0.125,0.473,UM_2
0.187,0.531,UM_2
0.143,0.59,UM_2
0.058,0.442,UM_2
0.037,0.413,UM_2
0.112,0.463,UM_2
0.063,0.424,UM_2
0.04,0.424,UM_2
0.179,0.513,UM_2
0.236,0.486,UM_2
0.077,0.508,UM_2
0.272,0.639,UM_2
0.078,0.521,UM_2
0.078,0.377,UM_2
0.133,0.509,UM_2
0.132,0.45,UM_2
0.168,0.506,UM_2
0.073,0.429,UM_2
0.156,0.532,UM_2
0.021,0.294,UM_2
0.306,0.606,UM_2
0.073,0.498,UM_2
0.236,0.647,UM_2
0.091,0.478,UM_2
0.084,0.449,UM_2
0.035,0.343,UM_2
0.106,0.476,USM
0.184,0.599,USM
0.224,0.61,USM
0.335,0.566,USM
0.19,0.553,USM
0.353,0.616,USM
0.152,0.542,USM
0.121,0.532,USM
0.155,0.572,USM
0.091,0.511,USM
0.173,0.593,USM
0.389,0.545,USM
0.245,0.56,USM
0.222,0.634,USM
0.31,0.629,USM
0.448,0.569,USM
0.245,0.576,USM
0.271,0.65,USM
0.169,0.571,USM
0.061,0.49,USM
0.127,0.524,USM
0.065,0.494,USM
0.079,0.435,USM
0.377,0.542,USM
0.401,0.579,USM
0.097,0.471,USM
0.111,0.487,USM
0.144,0.534,USM
0.116,0.525,USM
0.313,0.616,USM
0.296,0.574,USM
0.232,0.573,USM
0.098,0.474,USM
0.171,0.593,USM
0.038,0.495,USM
0.102,0.501,USM
0.479,0.581,USM
0.15,0.634,USM
0.065,0.394,USM
0.159,0.581,USM
0.105,0.514,USM
0.159,0.515,USM
0.112,0.594,USM
0.117,0.474,USM
0.073,0.542,USM
0.204,0.565,USM
0.078,0.516,USM
0.214,0.559,USM
0.084,0.5,USM
0.054,0.499,USM
0.115,0.497,USM
0.116,0.582,USM
0.411,0.53,USM
0.085,0.507,USM
0.072,0.439,USM
0.109,0.493,USM
0.098,0.487,USM
0.127,0.509,USM
0.357,0.566,USM
0.082,0.549,USM
0.086,0.519,USM
0.296,0.583,YALE
0.458,0.458,YALE
0.402,0.563,YALE
0.26,0.583,YALE
0.269,0.63,YALE
0.484,0.504,YALE
0.543,0.47,YALE
0.513,0.498,YALE
0.517,0.5,YALE
0.406,0.554,YALE
0.349,0.601,YALE
0.237,0.646,YALE
0.416,0.569,YALE
0.303,0.628,YALE
0.332,0.597,YALE
0.334,0.628,YALE
0.307,0.62,YALE
0.282,0.631,YALE
0.255,0.622,YALE
0.506,0.497,YALE
0.299,0.631,YALE
0.417,0.551,YALE
0.253,0.645,YALE
0.28,0.618,YALE
0.296,0.628,YALE
0.374,0.546,YALE
0.576,0.439,YALE
0.495,0.486,YALE
0.355,0.572,YALE
0.467,0.548,YALE
0.399,0.563,YALE
0.385,0.573,YALE
0.345,0.656,YALE
0.348,0.598,YALE
0.359,0.622,YALE
0.372,0.562,YALE
0.307,0.623,YALE
0.414,0.594,YALE
0.221,0.672,YALE
0.295,0.6,YALE
0.327,0.606,YALE
0.451,0.514,YALE
0.348,0.578,YALE
0.724,0.302,YALE
0.303,0.667,YALE
0.37,0.608,YALE
0.289,0.657,YALE
0.363,0.588,YALE
0.176,0.564,CMU
0.129,0.448,CMU
0.239,0.635,CMU
0.122,0.516,CMU
0.126,0.468,CMU
0.418,0.528,LEUVEN_1
0.274,0.635,LEUVEN_1
0.41,0.511,LEUVEN_1
0.294,0.594,LEUVEN_1
0.216,0.636,LEUVEN_1
0.39,0.511,LEUVEN_1
0.208,0.534,LEUVEN_1
0.309,0.622,LEUVEN_1
0.158,0.595,LEUVEN_1
0.139,0.501,LEUVEN_1
0.215,0.546,LEUVEN_1
0.243,0.57,LEUVEN_1
0.178,0.571,LEUVEN_1
0.329,0.541,LEUVEN_1
0.37,0.59,LEUVEN_1
0.185,0.594,LEUVEN_1
0.178,0.566,LEUVEN_1
0.27,0.573,LEUVEN_1
0.39,0.599,LEUVEN_1
0.219,0.601,LEUVEN_1
0.141,0.561,LEUVEN_1
0.324,0.557,LEUVEN_1
0.418,0.493,LEUVEN_1
0.169,0.617,LEUVEN_1
0.374,0.477,LEUVEN_1
0.154,0.473,LEUVEN_1
0.393,0.606,LEUVEN_1
0.296,0.55,LEUVEN_1
0.421,0.516,LEUVEN_1
0.146,0.629,LEUVEN_2
0.166,0.516,LEUVEN_2
0.161,0.561,LEUVEN_2
0.234,0.587,LEUVEN_2
0.26,0.61,LEUVEN_2
0.284,0.545,LEUVEN_2
0.322,0.614,LEUVEN_2
0.342,0.54,LEUVEN_2
0.238,0.605,LEUVEN_2
0.323,0.55,LEUVEN_2
0.214,0.613,LEUVEN_2
0.213,0.555,LEUVEN_2
0.386,0.483,LEUVEN_2
0.264,0.6,LEUVEN_2
0.171,0.569,LEUVEN_2
0.261,0.537,LEUVEN_2
0.193,0.543,LEUVEN_2
0.163,0.516,LEUVEN_2
0.565,0.438,LEUVEN_2
0.251,0.605,LEUVEN_2
0.237,0.576,LEUVEN_2
0.191,0.562,LEUVEN_2
0.493,0.518,LEUVEN_2
0.219,0.627,LEUVEN_2
0.147,0.584,LEUVEN_2
0.165,0.577,LEUVEN_2
0.2,0.626,LEUVEN_2
0.149,0.629,LEUVEN_2
0.157,0.536,LEUVEN_2
0.229,0.64,LEUVEN_2
0.205,0.587,LEUVEN_2
0.241,0.502,LEUVEN_2
0.441,0.598,KKI
0.382,0.612,KKI
0.278,0.724,KKI
0.597,0.48,KKI
0.408,0.63,KKI
0.352,0.65,KKI
0.392,0.59,KKI
0.335,0.68,KKI
0.458,0.575,KKI
0.381,0.618,KKI
0.36,0.623,KKI
0.326,0.649,KKI
0.473,0.571,KKI
0.369,0.655,KKI
0.433,0.597,KKI
0.352,0.651,KKI
0.36,0.679,KKI
0.361,0.672,KKI
0.415,0.658,KKI
0.426,0.653,KKI
0.41,0.624,KKI
0.457,0.612,KKI
0.309,0.702,KKI
0.353,0.655,KKI
0.405,0.581,KKI
0.325,0.642,KKI
0.418,0.609,KKI
0.612,0.453,KKI
0.426,0.618,KKI
0.485,0.57,KKI
0.465,0.575,KKI
0.33,0.662,KKI
0.304,0.663,KKI
0.352,0.685,KKI
0.379,0.611,KKI
0.408,0.603,KKI
0.396,0.651,KKI
0.361,0.65,KKI
0.329,0.672,KKI
0.211,0.693,NYU
0.243,0.699,NYU
0.197,0.652,NYU
0.354,0.602,NYU
0.505,0.549,NYU
0.204,0.695,NYU
0.222,0.68,NYU
0.203,0.648,NYU
0.272,0.694,NYU
0.303,0.645,NYU
0.279,0.667,NYU
0.213,0.686,NYU
0.274,0.636,NYU
0.165,0.666,NYU
0.225,0.685,NYU
0.202,0.652,NYU
0.218,0.731,NYU
0.207,0.726,NYU
0.193,0.674,NYU
0.274,0.722,NYU
0.188,0.658,NYU
0.241,0.68,NYU
0.406,0.551,NYU
0.286,0.669,NYU
0.23,0.65,NYU
0.245,0.698,NYU
0.746,0.309,NYU
0.229,0.729,NYU
0.221,0.677,NYU
0.25,0.695,NYU
0.215,0.656,NYU
0.235,0.715,NYU
0.171,0.656,NYU
0.221,0.676,NYU
0.236,0.646,NYU
0.319,0.64,NYU
0.247,0.694,NYU
0.287,0.662,NYU
0.447,0.567,NYU
0.262,0.682,NYU
0.344,0.615,NYU
0.494,0.542,NYU
0.308,0.673,NYU
0.187,0.69,NYU
0.598,0.481,NYU
0.201,0.655,NYU
0.237,0.649,NYU
0.421,0.612,NYU
0.347,0.603,NYU
0.189,0.632,NYU
0.443,0.589,NYU
0.22,0.696,NYU
0.328,0.643,NYU
0.138,0.655,NYU
0.248,0.647,NYU
0.169,0.644,NYU
0.201,0.672,NYU
0.217,0.747,NYU
0.187,0.664,NYU
0.253,0.634,NYU
0.455,0.583,NYU
0.203,0.707,NYU
0.17,0.682,NYU
0.2,0.691,NYU
0.2,0.657,NYU
0.227,0.629,NYU
0.205,0.657,NYU
0.191,0.675,NYU
0.268,0.65,NYU
0.226,0.718,NYU
0.394,0.63,NYU
0.23,0.593,NYU
0.379,0.585,NYU
0.358,0.616,NYU
0.232,0.662,NYU
0.26,0.672,NYU
0.254,0.652,NYU
0.222,0.628,NYU
0.332,0.635,NYU
0.218,0.678,NYU
0.391,0.608,NYU
0.177,0.696,NYU
0.234,0.695,NYU
0.239,0.617,NYU
0.167,0.683,NYU
0.209,0.646,NYU
0.219,0.641,NYU
0.308,0.612,NYU
0.274,0.675,NYU
0.307,0.654,NYU
0.233,0.71,NYU
0.246,0.689,NYU
0.227,0.644,NYU
0.254,0.637,NYU
0.21,0.646,NYU
0.308,0.62,NYU
0.226,0.679,NYU
0.214,0.668,NYU
0.234,0.666,NYU
0.31,0.673,NYU
0.19,0.686,NYU
0.161,0.66,NYU
0.27,0.655,NYU
0.216,0.7,NYU
0.28,0.665,NYU
0.586,0.46,NYU
0.194,0.646,NYU
0.214,0.646,NYU
0.255,0.618,NYU
0.198,0.666,NYU
0.252,0.676,NYU
0.228,0.646,NYU
0.422,0.615,NYU
0.245,0.674,NYU
0.308,0.636,NYU
0.284,0.624,NYU
0.228,0.695,NYU
0.384,0.582,NYU
0.394,0.612,NYU
0.483,0.576,NYU
0.326,0.637,NYU
0.391,0.614,NYU
0.249,0.63,NYU
0.195,0.719,NYU
0.391,0.612,NYU
0.195,0.647,NYU
0.342,0.641,NYU
0.304,0.609,NYU
0.363,0.596,NYU
0.318,0.674,NYU
0.176,0.646,NYU
0.29,0.682,NYU
0.31,0.641,NYU
0.212,0.691,NYU
0.28,0.687,NYU
0.251,0.684,NYU
0.382,0.62,NYU
0.297,0.641,NYU
0.229,0.707,NYU
0.204,0.7,NYU
0.251,0.637,NYU
0.188,0.688,NYU
0.317,0.658,NYU
0.25,0.651,NYU
0.243,0.677,NYU
0.297,0.657,NYU
0.157,0.695,NYU
0.227,0.689,NYU
0.204,0.688,NYU
0.161,0.589,NYU
0.22,0.698,NYU
0.221,0.685,NYU
0.292,0.591,NYU
0.427,0.639,NYU
0.222,0.745,NYU
0.251,0.698,NYU
0.198,0.691,NYU
0.24,0.681,NYU
0.257,0.653,NYU
0.232,0.659,NYU
0.444,0.598,TRINITY
0.396,0.636,TRINITY
0.417,0.654,TRINITY
0.441,0.603,TRINITY
0.412,0.636,TRINITY
0.425,0.609,TRINITY
0.367,0.656,TRINITY
0.417,0.622,TRINITY
0.574,0.457,TRINITY
0.468,0.571,TRINITY
0.192,0.647,NYU
0.188,0.662,NYU
0.216,0.711,NYU
0.251,0.688,NYU
0.235,0.663,NYU
0.223,0.698,NYU
0.243,0.72,NYU
0.231,0.682,NYU
0.353,0.642,NYU
0.132,0.701,NYU
0.267,0.594,NYU
0.348,0.621,STANFORD
0.283,0.675,STANFORD
0.425,0.639,STANFORD
0.402,0.601,STANFORD
0.321,0.698,STANFORD
0.616,0.41,STANFORD
0.397,0.604,STANFORD
0.287,0.667,STANFORD
0.354,0.613,STANFORD
0.435,0.585,STANFORD
0.266,0.663,STANFORD
0.207,0.688,STANFORD
0.209,0.584,STANFORD
0.267,0.64,STANFORD
0.282,0.624,STANFORD
0.236,0.712,STANFORD
0.289,0.646,STANFORD
0.222,0.62,STANFORD
0.274,0.554,STANFORD
0.22,0.612,STANFORD
0.219,0.654,STANFORD
0.226,0.617,STANFORD
0.538,0.467,STANFORD
0.17,0.607,STANFORD
0.322,0.633,STANFORD
0.374,0.476,STANFORD
0.234,0.632,STANFORD
0.157,0.643,STANFORD
0.408,0.546,STANFORD
0.425,0.545,STANFORD
0.299,0.615,STANFORD
0.316,0.541,STANFORD
0.355,0.595,STANFORD
0.215,0.648,STANFORD
0.239,0.57,STANFORD
0.114,0.562,STANFORD
0.578,0.451,UCLA_1
0.515,0.531,UCLA_1
0.602,0.417,UCLA_1
0.526,0.535,UCLA_1
0.518,0.543,UCLA_1
0.483,0.591,UCLA_1
0.546,0.515,UCLA_1
0.6,0.442,UCLA_1
0.448,0.627,UCLA_1
0.441,0.636,UCLA_1
0.573,0.477,UCLA_1
0.444,0.587,UCLA_1
0.555,0.484,UCLA_1
0.531,0.48,UCLA_1
0.487,0.544,UCLA_1
0.48,0.569,UCLA_1
0.592,0.472,UCLA_1
0.499,0.552,UCLA_1
0.487,0.569,UCLA_1
0.468,0.601,UCLA_1
0.447,0.594,UCLA_1
0.534,0.512,UCLA_1
0.47,0.577,UCLA_1
0.447,0.63,UCLA_1
0.522,0.507,UCLA_1
0.463,0.575,UCLA_1
0.568,0.478,UCLA_1
0.504,0.57,UCLA_1
0.46,0.588,UCLA_1
0.663,0.353,UCLA_1
0.616,0.419,UCLA_1
0.474,0.566,UCLA_1
0.581,0.49,UCLA_1
0.567,0.464,UCLA_1
0.526,0.512,UCLA_1
0.535,0.524,UCLA_1
0.515,0.515,UCLA_1
0.529,0.515,UCLA_1
0.552,0.504,UCLA_1
0.528,0.514,UCLA_1
0.515,0.538,UCLA_1
0.517,0.545,UCLA_1
0.465,0.585,UCLA_1
0.501,0.543,UCLA_1
0.53,0.524,UCLA_1
0.514,0.514,UCLA_1
0.479,0.574,UCLA_1
0.551,0.488,UCLA_1
0.554,0.494,UCLA_1
0.454,0.594,UCLA_1
0.461,0.572,UCLA_1
0.483,0.583,UCLA_1
0.435,0.62,UCLA_1
0.491,0.571,UCLA_1
0.602,0.425,UCLA_1
0.488,0.559,UCLA_2
0.47,0.573,UCLA_2
0.467,0.583,UCLA_2
0.526,0.541,UCLA_2
0.498,0.548,UCLA_2
0.588,0.453,UCLA_2
0.471,0.572,UCLA_2
0.511,0.489,UCLA_2
0.433,0.608,UCLA_2
0.522,0.506,UCLA_2
0.564,0.476,UCLA_2
0.481,0.566,UCLA_2
0.637,0.402,UCLA_2
0.572,0.472,UCLA_2
0.475,0.601,UCLA_2
0.449,0.595,UCLA_2
0.573,0.509,UCLA_2
0.574,0.466,UCLA_2
0.555,0.476,UCLA_2
0.711,0.348,UCLA_2
0.461,0.592,MAX_MUN
0.474,0.591,MAX_MUN
0.448,0.616,MAX_MUN
0.475,0.571,MAX_MUN
0.364,0.676,MAX_MUN
0.445,0.608,MAX_MUN
0.42,0.647,MAX_MUN
0.516,0.542,MAX_MUN
0.429,0.649,MAX_MUN
0.454,0.619,MAX_MUN
0.358,0.567,MAX_MUN
0.216,0.597,MAX_MUN
0.344,0.584,MAX_MUN
0.434,0.634,MAX_MUN
0.547,0.503,MAX_MUN
0.496,0.569,MAX_MUN
0.47,0.604,MAX_MUN
0.482,0.564,MAX_MUN
0.566,0.505,MAX_MUN
0.463,0.605,MAX_MUN
0.418,0.653,MAX_MUN
0.552,0.506,MAX_MUN
0.512,0.553,MAX_MUN
0.515,0.549,MAX_MUN
0.49,0.542,MAX_MUN
0.562,0.481,MAX_MUN
0.577,0.485,MAX_MUN
0.523,0.498,MAX_MUN
0.253,0.68,MAX_MUN
0.498,0.531,MAX_MUN
0.281,0.657,MAX_MUN
0.227,0.626,MAX_MUN
0.194,0.632,MAX_MUN
0.407,0.644,MAX_MUN
0.413,0.65,MAX_MUN
0.476,0.595,MAX_MUN
0.54,0.497,MAX_MUN
0.529,0.544,MAX_MUN
0.422,0.67,MAX_MUN
0.436,0.615,MAX_MUN
0.503,0.576,CALTECH
0.51,0.552,CALTECH
0.412,0.576,CALTECH
0.355,0.662,CALTECH
0.344,0.676,CALTECH
0.558,0.477,CALTECH
0.582,0.476,CALTECH
0.491,0.552,CALTECH
0.393,0.606,CALTECH
0.44,0.575,CALTECH
0.332,0.706,CALTECH
0.411,0.636,CALTECH
0.359,0.666,CALTECH
0.573,0.448,CALTECH
0.363,0.651,CALTECH
0.338,0.682,CALTECH
0.445,0.575,CALTECH
0.361,0.674,CALTECH
0.382,0.625,CALTECH
0.404,0.589,CALTECH
0.434,0.606,CALTECH
0.365,0.626,CALTECH
0.361,0.689,CALTECH
0.335,0.71,CALTECH
0.431,0.596,CALTECH
0.396,0.593,CALTECH
0.34,0.677,CALTECH
0.479,0.579,CALTECH
0.513,0.558,CALTECH
0.41,0.64,CALTECH
0.381,0.604,CALTECH
0.561,0.493,CALTECH
0.425,0.627,CALTECH
0.408,0.612,CALTECH
0.378,0.672,CALTECH
0.386,0.644,CALTECH
0.32,0.66,CALTECH
0.377,0.605,SBL
0.219,0.634,SBL
0.351,0.625,SBL
0.299,0.626,SBL
0.38,0.624,SBL
0.277,0.595,SBL
0.44,0.596,SBL
0.29,0.647,SBL
0.25,0.595,SBL
0.24,0.579,SBL
0.259,0.631,SBL
0.264,0.672,SBL
0.224,0.655,SBL
0.242,0.622,SBL
0.313,0.6,SBL
0.197,0.64,SBL
0.31,0.635,SBL
0.219,0.639,SBL
0.266,0.62,SBL
0.285,0.637,SBL
0.375,0.62,SBL
0.284,0.607,SBL
0.207,0.699,SBL
0.417,0.58,SBL
0.517,0.472,SBL
0.587,0.488,SBL
0.45,0.628,MAX_MUN
0.685,0.379,MAX_MUN
