shannon,fisher,site
0.368,0.701,31
0.435,0.586,34
0.544,0.492,5
0.472,0.577,8
0.42,0.64,33
0.387,0.676,31
0.426,0.595,10
0.309,0.672,15
0.431,0.574,1
0.36,0.696,31
0.368,0.642,6
0.421,0.576,3
0.395,0.643,10
0.412,0.63,16
0.468,0.546,9
0.433,0.598,34
0.425,0.59,5
0.437,0.648,20
0.396,0.611,5
0.371,0.614,30
0.487,0.57,10
0.492,0.552,19
0.423,0.635,8
0.334,0.621,30
0.439,0.63,32
0.418,0.639,32
0.423,0.653,31
0.384,0.697,7
0.501,0.497,12
0.438,0.601,19
0.372,0.635,10
0.38,0.655,26
0.443,0.605,7
0.46,0.633,33
0.441,0.599,5
0.379,0.64,6
0.425,0.584,1
0.433,0.544,9
0.447,0.609,22
0.449,0.594,23
0.489,0.548,7
0.462,0.62,31
0.399,0.644,22
0.502,0.518,5
0.403,0.619,17
0.42,0.583,29
0.482,0.598,25
0.388,0.626,29
0.418,0.62,16
0.464,0.567,2
0.385,0.673,23
0.44,0.548,29
0.42,0.577,29
0.443,0.584,20
0.412,0.609,1
0.412,0.583,9
0.404,0.617,6
0.408,0.617,5
0.499,0.528,34
0.502,0.553,5
0.399,0.559,0
0.333,0.717,22
0.293,0.682,17
0.453,0.595,20
0.463,0.572,16
0.467,0.5,21
0.501,0.559,20
0.409,0.63,14
0.46,0.606,20
0.413,0.566,28
0.464,0.642,31
0.452,0.588,19
0.478,0.527,9
0.504,0.505,9
0.422,0.587,30
0.516,0.524,16
0.41,0.669,20
0.469,0.544,10
0.381,0.683,2
0.342,0.688,33
0.387,0.67,20
0.34,0.608,9
0.505,0.549,20
0.369,0.661,25
0.295,0.69,27
0.355,0.569,21
0.526,0.524,19
0.382,0.566,21
0.384,0.647,10
0.334,0.608,19
0.425,0.649,23
0.418,0.663,20
0.43,0.618,19
0.357,0.7,22
0.33,0.666,17
0.445,0.602,2
0.406,0.63,13
0.422,0.588,6
0.418,0.655,8
0.398,0.617,5
0.471,0.601,20
0.374,0.669,16
0.369,0.656,6
0.403,0.579,3
0.446,0.603,34
0.343,0.684,33
0.319,0.649,17
0.313,0.721,23
0.472,0.567,23
0.473,0.594,5
0.464,0.565,34
0.377,0.659,16
0.404,0.68,33
0.344,0.669,5
0.383,0.677,20
0.425,0.628,2
0.43,0.57,1
0.409,0.611,34
0.404,0.635,10
0.467,0.584,16
0.388,0.581,0
0.393,0.69,20
0.554,0.5,5
0.453,0.559,1
0.419,0.642,33
0.513,0.558,23
0.426,0.593,6
0.396,0.645,22
0.349,0.617,28
0.378,0.694,22
0.409,0.596,6
0.384,0.675,33
0.376,0.589,28
0.378,0.615,29
0.419,0.583,11
0.458,0.593,20
0.357,0.57,21
0.44,0.635,2
0.404,0.604,29
0.386,0.65,2
0.418,0.656,20
0.379,0.641,3
0.42,0.614,10
0.443,0.602,18
0.392,0.651,20
0.455,0.612,8
0.472,0.548,10
0.394,0.598,9
0.511,0.571,20
0.371,0.658,14
0.43,0.643,18
0.367,0.686,2
0.408,0.668,22
0.369,0.699,5
0.389,0.63,26
0.422,0.644,5
0.338,0.657,17
0.343,0.713,8
0.343,0.656,34
0.348,0.623,4
0.448,0.578,2
0.37,0.616,0
0.47,0.595,32
0.379,0.67,10
0.434,0.614,20
0.351,0.608,28
0.486,0.547,5
0.328,0.657,13
0.397,0.637,19
0.455,0.505,29
0.446,0.547,1
0.421,0.631,5
0.425,0.613,33
0.488,0.529,1
0.507,0.529,19
0.37,0.677,19
0.428,0.598,19
0.46,0.558,5
0.423,0.648,31
0.397,0.597,5
0.402,0.596,3
0.405,0.598,5
0.385,0.676,14
0.502,0.542,10
0.397,0.664,8
0.422,0.628,23
0.43,0.58,9
0.343,0.72,31
0.485,0.579,33
0.465,0.571,15
0.387,0.635,18
0.335,0.692,18
0.403,0.625,11
0.352,0.702,7
0.4,0.631,5
0.442,0.617,16
0.345,0.681,5
0.412,0.612,5
0.529,0.443,29
0.418,0.675,20
0.481,0.509,9
0.356,0.687,14
0.363,0.57,21
0.359,0.691,20
0.393,0.646,27
0.374,0.622,3
0.371,0.646,5
0.342,0.729,33
0.442,0.604,7
0.325,0.657,15
0.416,0.669,20
0.366,0.701,33
0.339,0.691,33
0.446,0.602,5
0.454,0.541,3
0.331,0.619,15
0.437,0.612,20
0.455,0.598,10
0.406,0.611,1
0.289,0.74,33
0.394,0.615,11
0.4,0.639,29
0.374,0.572,21
0.401,0.595,26
0.358,0.629,12
0.404,0.652,23
0.391,0.609,0
0.409,0.645,11
0.428,0.654,33
0.291,0.731,32
0.456,0.585,27
0.423,0.559,9
0.421,0.622,20
0.429,0.629,16
0.365,0.636,26
0.414,0.61,26
0.41,0.685,20
0.491,0.547,26
0.365,0.663,1
0.405,0.575,30
0.371,0.662,11
0.521,0.525,2
0.381,0.594,0
0.422,0.645,20
0.337,0.663,3
0.324,0.703,18
0.374,0.684,20
0.375,0.688,23
0.362,0.632,15
0.429,0.627,20
0.413,0.613,5
0.488,0.575,7
0.328,0.592,28
0.395,0.562,28
0.428,0.636,20
0.437,0.641,7
0.352,0.637,15
0.477,0.539,29
0.438,0.56,29
0.421,0.575,21
0.405,0.564,34
0.357,0.649,5
0.393,0.67,33
0.423,0.599,19
0.454,0.614,33
0.396,0.67,20
0.378,0.664,31
0.402,0.624,6
0.426,0.627,20
0.441,0.595,2
0.356,0.587,28
0.45,0.548,9
0.392,0.64,2
0.333,0.727,33
0.415,0.578,1
0.462,0.593,34
0.41,0.616,15
0.485,0.589,23
0.381,0.607,0
0.431,0.587,15
0.365,0.714,32
0.47,0.542,0
0.399,0.628,16
0.407,0.616,26
0.409,0.659,20
0.423,0.607,19
0.366,0.673,13
0.364,0.616,0
0.386,0.662,25
0.352,0.681,14
0.433,0.636,33
0.391,0.704,20
0.505,0.56,33
0.409,0.632,25
0.469,0.588,5
0.36,0.664,31
0.379,0.625,10
0.396,0.617,5
0.311,0.7,14
0.432,0.647,33
0.372,0.591,3
0.423,0.617,2
0.413,0.591,29
0.359,0.647,4
0.376,0.671,31
0.357,0.641,1
0.425,0.565,9
0.399,0.681,31
0.4,0.624,25
0.419,0.607,19
0.394,0.611,29
0.412,0.585,9
0.365,0.692,23
0.413,0.629,7
0.373,0.658,31
0.451,0.534,9
0.333,0.709,8
0.387,0.637,16
0.464,0.519,29
0.406,0.572,9
0.517,0.569,33
0.301,0.677,17
0.416,0.564,9
0.495,0.576,20
0.436,0.631,27
0.404,0.55,4
0.432,0.628,7
0.283,0.706,13
0.402,0.661,14
0.45,0.53,9
0.455,0.578,7
0.404,0.554,29
0.352,0.637,3
0.416,0.585,12
0.437,0.587,1
0.445,0.539,9
0.345,0.598,19
0.473,0.582,2
0.386,0.636,1
0.407,0.679,20
0.394,0.576,9
0.508,0.548,5
0.424,0.608,7
0.456,0.628,31
0.364,0.695,33
0.421,0.583,29
0.379,0.633,5
0.422,0.644,33
0.503,0.519,5
0.401,0.63,26
0.411,0.641,31
0.435,0.566,29
0.425,0.591,29
0.419,0.643,31
0.404,0.67,7
0.454,0.617,20
0.432,0.56,3
0.418,0.593,27
0.44,0.576,0
0.413,0.634,27
0.462,0.58,10
0.232,0.724,13
0.465,0.545,5
0.459,0.617,23
0.397,0.648,16
0.317,0.719,13
0.422,0.659,20
0.421,0.606,10
0.433,0.612,7
0.369,0.703,31
0.371,0.701,20
0.355,0.698,31
0.477,0.512,4
0.417,0.573,29
0.376,0.642,26
0.358,0.654,1
0.376,0.677,32
0.334,0.615,19
0.552,0.515,5
0.434,0.635,33
0.344,0.62,21
0.373,0.687,31
0.322,0.643,15
0.411,0.636,25
0.445,0.579,17
0.502,0.549,5
0.511,0.566,27
0.423,0.605,19
0.375,0.693,8
0.49,0.603,20
0.375,0.701,18
0.463,0.581,5
0.431,0.629,31
0.402,0.651,23
0.431,0.55,29
0.439,0.597,32
0.441,0.623,10
0.415,0.655,31
0.364,0.638,3
0.4,0.683,31
0.356,0.643,29
0.493,0.548,5
0.402,0.657,25
0.46,0.623,20
0.48,0.541,26
0.481,0.592,7
0.552,0.545,33
0.396,0.657,33
0.472,0.584,7
0.611,0.487,31
0.37,0.702,2
0.443,0.618,7
0.39,0.673,32
0.404,0.629,22
0.493,0.477,28
0.457,0.623,5
0.413,0.614,19
0.462,0.559,19
0.426,0.557,1
0.403,0.624,1
0.505,0.559,20
0.385,0.671,20
0.417,0.655,23
0.349,0.698,19
0.409,0.575,14
0.369,0.684,2
0.432,0.51,3
0.395,0.653,16
0.433,0.554,9
0.39,0.633,5
0.451,0.562,16
0.448,0.615,20
0.482,0.572,33
0.375,0.615,12
0.37,0.672,6
0.402,0.651,20
0.425,0.627,20
0.457,0.632,31
0.425,0.638,23
0.319,0.646,0
0.381,0.611,3
0.404,0.539,19
0.328,0.728,22
0.406,0.592,34
0.395,0.653,6
0.413,0.631,34
0.405,0.58,9
0.465,0.556,16
0.356,0.602,0
0.386,0.616,9
0.387,0.604,3
0.404,0.597,29
0.255,0.719,0
0.53,0.528,11
0.517,0.533,20
0.538,0.538,20
0.438,0.558,5
0.397,0.673,7
0.442,0.6,16
0.401,0.659,20
0.424,0.606,26
0.439,0.599,6
0.467,0.61,27
0.419,0.577,9
0.41,0.603,14
0.39,0.579,28
0.394,0.69,20
0.461,0.579,19
0.474,0.552,19
0.397,0.619,26
0.415,0.588,1
0.49,0.571,27
0.382,0.584,0
0.319,0.664,0
0.341,0.659,0
0.368,0.697,23
0.441,0.613,20
0.469,0.516,9
0.39,0.645,1
0.384,0.696,22
0.458,0.627,31
0.47,0.6,20
0.25,0.598,19
0.414,0.623,5
0.462,0.518,9
0.393,0.691,20
0.438,0.568,29
0.416,0.586,6
0.455,0.523,9
0.384,0.672,7
0.335,0.643,0
0.476,0.598,33
0.367,0.659,18
0.417,0.66,23
0.39,0.592,11
0.393,0.622,17
0.492,0.522,5
0.642,0.432,13
0.456,0.579,10
0.582,0.462,33
0.469,0.621,31
0.392,0.564,28
0.44,0.55,29
0.457,0.583,23
0.405,0.632,16
0.435,0.549,9
0.383,0.632,6
0.484,0.566,14
0.425,0.606,5
0.497,0.567,18
0.42,0.656,20
0.402,0.652,10
0.507,0.547,33
0.346,0.698,32
0.39,0.639,11
0.434,0.593,26
0.471,0.591,7
0.412,0.551,21
0.408,0.578,3
0.407,0.605,34
0.437,0.575,26
0.386,0.671,20
0.36,0.633,9
0.372,0.698,31
0.427,0.602,26
0.357,0.659,5
0.427,0.614,19
0.437,0.625,20
0.431,0.644,32
0.369,0.634,34
0.336,0.702,33
0.446,0.522,28
0.394,0.615,1
0.385,0.611,30
0.377,0.584,28
0.38,0.64,5
0.42,0.562,3
0.331,0.67,27
0.428,0.624,25
0.447,0.559,10
0.35,0.665,5
0.496,0.551,5
0.395,0.683,31
0.399,0.547,28
0.413,0.666,20
0.423,0.649,7
0.291,0.758,22
0.45,0.604,19
0.412,0.664,7
0.333,0.751,2
0.363,0.642,11
0.417,0.624,8
0.315,0.649,28
0.42,0.62,25
0.416,0.614,16
0.442,0.619,33
0.471,0.578,2
0.376,0.682,22
0.393,0.656,18
0.387,0.694,32
0.372,0.598,28
0.322,0.736,23
0.553,0.493,6
0.531,0.531,7
0.345,0.677,5
0.371,0.67,33
0.362,0.674,5
0.448,0.62,20
0.411,0.564,3
0.442,0.514,9
0.394,0.631,5
0.44,0.576,15
0.418,0.653,18
0.475,0.5,0
0.498,0.566,15
0.495,0.579,31
0.42,0.607,31
0.405,0.624,13
0.329,0.685,19
0.467,0.559,10
0.415,0.643,2
0.395,0.711,22
0.417,0.588,9
0.37,0.645,16
0.418,0.593,1
0.425,0.653,31
0.477,0.595,20
0.415,0.623,2
0.456,0.602,20
0.35,0.662,11
0.449,0.582,17
0.38,0.696,23
0.409,0.634,2
0.37,0.697,23
0.329,0.677,13
0.42,0.539,4
0.378,0.688,20
0.519,0.472,29
0.523,0.491,9
0.503,0.488,1
0.381,0.649,11
0.399,0.694,22
0.472,0.574,31
0.458,0.605,33
0.441,0.551,3
0.357,0.677,7
0.461,0.58,5
0.503,0.491,28
0.41,0.626,31
0.403,0.636,25
0.411,0.654,2
0.445,0.543,34
0.399,0.614,14
0.433,0.581,10
0.464,0.519,0
0.474,0.54,19
0.464,0.576,1
0.339,0.648,9
0.458,0.614,23
0.394,0.632,31
0.351,0.652,17
0.318,0.745,33
0.396,0.674,7
0.493,0.557,12
0.398,0.632,32
0.337,0.631,28
0.477,0.542,0
0.41,0.578,0
0.352,0.657,14
0.361,0.694,31
0.292,0.7,15
0.387,0.65,5
0.485,0.549,5
0.445,0.573,5
0.368,0.692,7
0.442,0.58,13
0.465,0.597,7
0.509,0.48,29
0.386,0.638,16
0.433,0.644,22
0.432,0.609,20
0.452,0.615,31
0.39,0.613,5
0.436,0.627,31
0.463,0.602,23
0.412,0.601,27
0.355,0.698,22
0.31,0.72,32
0.393,0.608,29
0.391,0.593,29
0.437,0.635,7
0.426,0.651,7
0.409,0.64,20
0.442,0.566,34
0.448,0.574,5
0.352,0.619,4
0.501,0.585,7
0.359,0.692,33
0.425,0.66,23
0.562,0.523,13
0.475,0.531,1
0.479,0.599,20
0.462,0.566,12
0.39,0.616,16
0.363,0.692,33
0.425,0.654,23
0.366,0.696,2
0.391,0.588,9
0.47,0.528,9
0.362,0.666,16
0.372,0.683,20
0.382,0.59,12
0.371,0.637,10
0.395,0.699,23
0.486,0.541,5
0.384,0.619,5
0.446,0.625,32
0.59,0.396,3
0.383,0.635,6
0.479,0.566,27
0.421,0.639,7
0.401,0.607,12
0.417,0.593,3
0.444,0.54,0
0.457,0.579,19
0.37,0.676,31
0.397,0.662,2
0.456,0.571,1
0.504,0.579,31
0.373,0.612,11
0.478,0.565,10
0.396,0.614,5
0.362,0.659,31
0.425,0.64,7
0.505,0.551,5
0.423,0.591,5
0.384,0.573,28
0.457,0.594,33
0.38,0.708,7
0.467,0.605,7
0.391,0.587,28
0.42,0.678,20
0.351,0.697,20
0.413,0.597,5
0.419,0.63,19
0.299,0.692,13
0.419,0.642,2
0.37,0.592,28
0.488,0.612,22
0.429,0.621,31
0.469,0.6,20
0.382,0.615,0
0.363,0.678,32
0.394,0.583,1
0.471,0.572,2
0.411,0.555,3
0.404,0.604,5
0.358,0.683,23
0.421,0.609,31
0.456,0.637,23
0.391,0.717,20
0.418,0.637,2
0.344,0.691,33
0.393,0.598,15
0.378,0.646,5
0.436,0.64,7
0.513,0.505,19
0.388,0.66,14
0.445,0.623,5
0.347,0.651,5
0.458,0.605,5
0.398,0.662,33
0.398,0.645,14
0.46,0.582,34
0.408,0.663,20
0.366,0.662,31
0.394,0.651,13
0.392,0.584,0
0.39,0.663,25
0.386,0.592,0
0.428,0.589,12
0.443,0.594,29
0.41,0.597,13
0.439,0.528,28
0.43,0.586,11
0.436,0.574,10
0.347,0.62,3
0.399,0.662,31
0.386,0.66,31
0.427,0.614,5
0.434,0.616,18
0.363,0.657,5
0.384,0.628,6
0.511,0.514,2
0.566,0.438,0
0.433,0.642,18
0.416,0.655,20
0.397,0.629,17
0.432,0.654,32
0.425,0.659,31
0.424,0.545,3
0.351,0.694,14
0.398,0.673,31
0.455,0.531,9
0.459,0.552,12
0.452,0.612,5
0.423,0.648,32
0.441,0.583,14
0.355,0.707,7
0.409,0.665,8
0.415,0.619,34
0.417,0.548,34
0.435,0.546,9
0.436,0.633,20
0.504,0.583,31
0.489,0.572,32
0.379,0.684,32
0.452,0.602,20
0.427,0.631,8
0.502,0.541,33
0.457,0.64,20
0.373,0.634,13
0.417,0.598,5
0.418,0.626,1
0.467,0.571,5
0.496,0.561,22
0.442,0.624,31
0.406,0.65,25
0.431,0.647,20
0.392,0.614,13
0.383,0.645,5
0.433,0.552,9
0.376,0.693,7
0.466,0.514,9
0.419,0.647,33
0.45,0.607,25
0.434,0.622,23
0.438,0.543,5
0.426,0.584,10
0.461,0.577,26
0.366,0.663,5
0.465,0.586,14
0.428,0.577,3
0.399,0.573,12
0.408,0.678,20
0.39,0.615,12
0.342,0.671,11
0.271,0.716,27
0.388,0.66,33
0.353,0.623,3
0.493,0.587,20
0.457,0.625,27
0.358,0.721,8
0.445,0.536,28
0.391,0.646,10
0.368,0.677,33
0.422,0.663,20
0.421,0.583,14
0.386,0.653,2
0.38,0.671,16
0.389,0.695,8
0.392,0.629,5
0.401,0.66,2
0.337,0.659,3
0.451,0.63,33
0.502,0.508,11
0.362,0.67,13
0.49,0.561,2
0.403,0.625,17
0.408,0.631,19
0.472,0.587,20
0.404,0.607,1
0.433,0.603,10
0.387,0.666,16
0.39,0.679,33
0.371,0.591,9
0.443,0.581,5
0.409,0.649,14
0.43,0.627,25
0.45,0.562,4
0.404,0.564,34
0.428,0.619,16
0.455,0.6,20
0.394,0.65,33
0.419,0.57,12
0.368,0.63,3
0.525,0.535,20
0.403,0.643,18
0.446,0.609,27
0.448,0.618,25
0.412,0.575,9
0.402,0.621,12
0.521,0.437,0
0.378,0.653,18
0.435,0.555,30
0.397,0.633,14
0.389,0.671,23
0.388,0.559,0
0.332,0.694,25
0.346,0.68,13
0.366,0.658,5
0.442,0.6,19
0.354,0.61,30
0.402,0.654,2
0.341,0.598,19
0.387,0.602,29
0.405,0.582,29
0.358,0.61,9
0.427,0.596,6
0.408,0.585,28
0.373,0.68,26
0.349,0.609,4
0.425,0.548,30
0.418,0.55,9
0.391,0.668,7
0.46,0.58,5
0.369,0.597,3
0.513,0.589,32
0.486,0.589,20
0.426,0.567,0
0.499,0.59,7
0.39,0.657,20
0.383,0.612,0
0.397,0.56,3
0.365,0.601,4
0.456,0.594,25
0.444,0.576,14
0.485,0.567,5
0.475,0.506,9
0.438,0.615,2
0.452,0.518,28
0.55,0.482,11
0.411,0.646,20
0.395,0.632,27
0.372,0.63,5
0.358,0.586,0
0.39,0.667,32
0.469,0.603,31
0.371,0.636,3
0.373,0.692,22
0.373,0.606,4
0.334,0.706,33
0.425,0.615,16
0.426,0.613,34
0.488,0.568,20
0.408,0.675,20
0.357,0.577,19
0.384,0.665,25
0.409,0.591,29
0.372,0.586,21
0.36,0.72,23
0.438,0.586,6
0.479,0.585,20
0.446,0.587,16
0.396,0.649,32
0.451,0.527,9
0.541,0.54,33
0.471,0.505,0
0.362,0.683,6
0.412,0.628,7
0.379,0.554,18
0.427,0.578,9
0.383,0.648,34
0.325,0.641,4
0.422,0.646,20
0.397,0.63,11
0.354,0.708,33
0.321,0.696,13
0.337,0.716,32
0.461,0.604,31
0.451,0.534,9
0.459,0.618,20
0.399,0.647,10
0.401,0.608,30
0.401,0.613,4
0.412,0.565,4
0.461,0.599,32
0.45,0.608,23
0.42,0.576,0
0.363,0.625,27
0.404,0.592,12
0.354,0.666,26
0.446,0.607,5
0.357,0.64,30
0.445,0.549,0
0.314,0.718,33
0.429,0.645,23
0.426,0.598,17
0.435,0.604,19
0.382,0.667,20
0.458,0.605,31
0.4,0.685,8
0.44,0.604,23
0.417,0.643,25
0.432,0.628,8
0.369,0.609,30
0.363,0.625,12
0.373,0.624,10
0.39,0.625,5
0.537,0.589,32
0.375,0.63,5
0.367,0.668,10
0.278,0.733,27
0.442,0.602,6
0.457,0.613,20
0.413,0.627,7
0.388,0.577,9
0.336,0.735,33
0.52,0.565,23
0.437,0.624,20
0.413,0.597,34
0.402,0.602,5
0.409,0.671,20
0.504,0.565,11
0.42,0.627,18
0.413,0.567,0
0.323,0.706,31
0.398,0.678,7
0.425,0.567,12
0.475,0.549,26
0.337,0.647,17
0.424,0.645,20
0.367,0.604,28
0.386,0.575,3
0.492,0.487,1
0.413,0.605,12
0.368,0.696,7
0.433,0.593,12
