shannon,fisher,site
0.495,0.554,YALE
0.47,0.514,YALE
0.502,0.518,YALE
0.427,0.564,YALE
0.407,0.575,YALE
0.629,0.416,YALE
0.459,0.506,YALE
0.544,0.459,YALE
0.418,0.62,YALE
0.444,0.526,YALE
0.509,0.51,YALE
0.513,0.503,YALE
0.766,0.278,YALE
0.636,0.403,YALE
0.559,0.446,YALE
0.682,0.359,YALE
0.569,0.45,YALE
0.468,0.527,YALE
0.436,0.566,YALE
0.474,0.534,YALE
0.547,0.472,YALE
0.499,0.511,YALE
0.447,0.548,YALE
0.597,0.466,YALE
0.334,0.643,YALE
0.455,0.593,YALE
0.493,0.528,YALE
0.675,0.379,YALE
0.466,0.525,YALE
0.884,0.158,YALE
0.446,0.549,YALE
0.56,0.46,YALE
0.421,0.587,YALE
0.48,0.493,YALE
0.314,0.654,CMU
0.562,0.535,CMU
0.646,0.462,CMU
0.298,0.612,CMU
0.534,0.567,CMU
0.629,0.432,LEUVEN_1
0.514,0.553,LEUVEN_1
0.755,0.339,LEUVEN_1
0.534,0.462,LEUVEN_1
0.437,0.574,LEUVEN_1
0.505,0.512,LEUVEN_1
0.31,0.625,LEUVEN_1
0.553,0.477,LEUVEN_1
0.412,0.571,LEUVEN_1
0.303,0.629,LEUVEN_1
0.397,0.563,LEUVEN_1
0.525,0.52,LEUVEN_1
0.392,0.565,LEUVEN_1
0.491,0.498,LEUVEN_1
0.655,0.418,LEUVEN_1
0.429,0.557,LEUVEN_1
0.383,0.599,LEUVEN_1
0.39,0.612,LEUVEN_1
0.708,0.4,LEUVEN_1
0.403,0.611,LEUVEN_1
0.336,0.66,LEUVEN_1
0.606,0.464,LEUVEN_1
0.736,0.343,LEUVEN_1
0.401,0.597,LEUVEN_1
0.642,0.442,LEUVEN_1
0.391,0.579,LEUVEN_1
0.771,0.334,LEUVEN_1
0.564,0.507,LEUVEN_1
0.564,0.477,LEUVEN_1
0.44,0.614,LEUVEN_2
0.4,0.604,LEUVEN_2
0.41,0.618,LEUVEN_2
0.531,0.512,LEUVEN_2
0.614,0.46,LEUVEN_2
0.581,0.406,LEUVEN_2
0.599,0.474,LEUVEN_2
0.673,0.403,LEUVEN_2
0.515,0.522,LEUVEN_2
0.656,0.426,LEUVEN_2
0.478,0.499,LEUVEN_2
0.511,0.557,LEUVEN_2
0.636,0.404,LEUVEN_2
0.573,0.517,LEUVEN_2
0.417,0.574,LEUVEN_2
0.527,0.501,LEUVEN_2
0.455,0.566,LEUVEN_2
0.351,0.598,LEUVEN_2
0.848,0.189,LEUVEN_2
0.593,0.507,LEUVEN_2
0.409,0.581,LEUVEN_2
0.403,0.617,LEUVEN_2
0.821,0.252,LEUVEN_2
0.49,0.551,LEUVEN_2
0.43,0.58,LEUVEN_2
0.421,0.573,LEUVEN_2
0.339,0.669,LEUVEN_2
0.38,0.651,LEUVEN_2
0.378,0.596,LEUVEN_2
0.464,0.603,LEUVEN_2
0.507,0.54,LEUVEN_2
0.547,0.534,LEUVEN_2
0.692,0.39,KKI
0.547,0.506,KKI
0.295,0.657,KKI
0.801,0.226,KKI
0.536,0.508,KKI
0.547,0.51,KKI
0.554,0.509,KKI
0.425,0.602,KKI
0.687,0.394,KKI
0.508,0.529,KKI
0.418,0.566,KKI
0.418,0.588,KKI
0.714,0.39,KKI
0.532,0.495,KKI
0.691,0.379,KKI
0.388,0.621,KKI
0.44,0.542,KKI
0.34,0.648,KKI
0.388,0.627,KKI
0.437,0.59,KKI
0.548,0.471,KKI
0.677,0.416,KKI
0.39,0.65,KKI
0.481,0.569,KKI
0.451,0.538,KKI
0.537,0.505,KKI
0.528,0.505,KKI
0.854,0.213,KKI
0.625,0.398,KKI
0.566,0.458,KKI
0.642,0.426,KKI
0.487,0.484,KKI
0.489,0.536,KKI
0.476,0.556,KKI
0.474,0.517,KKI
0.533,0.502,KKI
0.509,0.538,KKI
0.508,0.528,KKI
0.387,0.593,KKI
0.504,0.549,NYU
0.437,0.579,NYU
0.403,0.593,NYU
0.709,0.346,NYU
0.76,0.298,NYU
0.428,0.58,NYU
0.546,0.507,NYU
0.502,0.567,NYU
0.571,0.493,NYU
0.508,0.524,NYU
0.552,0.471,NYU
0.457,0.593,NYU
0.575,0.443,NYU
0.39,0.66,NYU
0.389,0.604,NYU
0.414,0.604,NYU
0.525,0.523,NYU
0.447,0.58,NYU
0.471,0.54,NYU
0.508,0.518,NYU
0.369,0.645,NYU
0.466,0.587,NYU
0.586,0.456,NYU
0.541,0.486,NYU
0.45,0.598,NYU
0.441,0.564,NYU
0.918,0.091,NYU
0.432,0.596,NYU
0.433,0.604,NYU
0.487,0.559,NYU
0.408,0.612,NYU
0.39,0.606,NYU
0.345,0.666,NYU
0.41,0.6,NYU
0.411,0.584,NYU
0.493,0.52,NYU
0.501,0.508,NYU
0.566,0.465,NYU
0.71,0.335,NYU
0.461,0.535,NYU
0.523,0.546,NYU
0.799,0.256,NYU
0.54,0.506,NYU
0.388,0.617,NYU
0.857,0.185,NYU
0.463,0.595,NYU
0.532,0.508,NYU
0.788,0.292,NYU
0.567,0.483,NYU
0.47,0.584,NYU
0.803,0.254,NYU
0.433,0.607,NYU
0.57,0.456,NYU
0.295,0.676,NYU
0.435,0.601,NYU
0.402,0.65,NYU
0.536,0.53,NYU
0.517,0.509,NYU
0.441,0.599,NYU
0.48,0.562,NYU
0.815,0.236,NYU
0.45,0.561,NYU
0.382,0.635,NYU
0.541,0.53,NYU
0.452,0.531,NYU
0.509,0.522,NYU
0.393,0.624,NYU
0.477,0.593,NYU
0.588,0.432,NYU
0.418,0.615,NYU
0.705,0.39,NYU
0.438,0.591,NYU
0.579,0.464,NYU
0.656,0.414,NYU
0.54,0.519,NYU
0.553,0.5,NYU
0.422,0.586,NYU
0.488,0.533,NYU
0.642,0.418,NYU
0.456,0.566,NYU
0.746,0.319,NYU
0.37,0.621,NYU
0.527,0.534,NYU
0.418,0.547,NYU
0.455,0.589,NYU
0.421,0.587,NYU
0.407,0.578,NYU
0.546,0.465,NYU
0.661,0.41,NYU
0.557,0.458,NYU
0.538,0.462,NYU
0.452,0.586,NYU
0.434,0.604,NYU
0.4,0.557,NYU
0.482,0.558,NYU
0.619,0.423,NYU
0.407,0.577,NYU
0.424,0.59,NYU
0.468,0.53,NYU
0.522,0.544,NYU
0.353,0.598,NYU
0.507,0.549,NYU
0.571,0.486,NYU
0.397,0.64,NYU
0.595,0.468,NYU
0.923,0.115,NYU
0.434,0.587,NYU
0.475,0.53,NYU
0.53,0.489,NYU
0.412,0.66,NYU
0.462,0.53,NYU
0.373,0.608,NYU
0.686,0.371,NYU
0.433,0.577,NYU
0.497,0.52,NYU
0.475,0.558,NYU
0.517,0.549,NYU
0.735,0.361,NYU
0.708,0.372,NYU
0.724,0.353,NYU
0.624,0.416,NYU
0.763,0.305,NYU
0.42,0.573,NYU
0.466,0.579,NYU
0.657,0.408,NYU
0.412,0.569,NYU
0.625,0.421,NYU
0.54,0.495,NYU
0.635,0.362,NYU
0.592,0.463,NYU
0.413,0.613,NYU
0.58,0.474,NYU
0.668,0.394,NYU
0.594,0.475,NYU
0.611,0.447,NYU
0.496,0.534,NYU
0.622,0.426,NYU
0.485,0.522,NYU
0.525,0.518,NYU
0.488,0.563,NYU
0.448,0.539,NYU
0.568,0.507,NYU
0.526,0.485,NYU
0.529,0.556,NYU
0.514,0.506,NYU
0.547,0.467,NYU
0.355,0.652,NYU
0.474,0.534,NYU
0.469,0.564,NYU
0.38,0.624,NYU
0.387,0.592,NYU
0.488,0.53,NYU
0.554,0.481,NYU
0.778,0.307,NYU
0.504,0.56,NYU
0.435,0.531,NYU
0.445,0.595,NYU
0.513,0.534,NYU
0.615,0.466,NYU
0.476,0.521,NYU
0.617,0.437,TRINITY
0.51,0.532,TRINITY
0.556,0.472,TRINITY
0.463,0.515,TRINITY
0.49,0.565,TRINITY
0.54,0.48,TRINITY
0.367,0.626,TRINITY
0.394,0.576,TRINITY
0.721,0.34,TRINITY
0.55,0.457,TRINITY
0.513,0.519,NYU
0.471,0.518,NYU
0.508,0.523,NYU
0.446,0.562,NYU
0.587,0.513,NYU
0.508,0.534,NYU
0.593,0.529,NYU
0.555,0.514,NYU
0.685,0.396,NYU
0.33,0.659,NYU
0.601,0.42,NYU
0.595,0.475,STANFORD
0.432,0.587,STANFORD
0.71,0.367,STANFORD
0.66,0.41,STANFORD
0.52,0.539,STANFORD
0.779,0.268,STANFORD
0.634,0.42,STANFORD
0.444,0.604,STANFORD
0.549,0.498,STANFORD
0.636,0.454,STANFORD
0.443,0.564,STANFORD
0.31,0.658,STANFORD
0.413,0.536,STANFORD
0.405,0.575,STANFORD
0.398,0.6,STANFORD
0.417,0.607,STANFORD
0.406,0.614,STANFORD
0.483,0.511,STANFORD
0.553,0.483,STANFORD
0.506,0.535,STANFORD
0.54,0.552,STANFORD
0.479,0.539,STANFORD
0.806,0.24,STANFORD
0.341,0.563,STANFORD
0.552,0.524,STANFORD
0.334,0.626,STANFORD
0.443,0.595,STANFORD
0.437,0.617,STANFORD
0.66,0.39,STANFORD
0.733,0.361,STANFORD
0.585,0.523,STANFORD
0.612,0.429,STANFORD
0.612,0.458,STANFORD
0.548,0.495,STANFORD
0.38,0.573,STANFORD
0.354,0.637,STANFORD
0.797,0.248,UCLA_1
0.652,0.414,UCLA_1
0.685,0.301,UCLA_1
0.549,0.44,UCLA_1
0.603,0.44,UCLA_1
0.494,0.542,UCLA_1
0.546,0.456,UCLA_1
0.725,0.304,UCLA_1
0.47,0.541,UCLA_1
0.306,0.628,UCLA_1
0.682,0.339,UCLA_1
0.427,0.558,UCLA_1
0.605,0.411,UCLA_1
0.594,0.418,UCLA_1
0.503,0.506,UCLA_1
0.475,0.529,UCLA_1
0.611,0.403,UCLA_1
0.365,0.585,UCLA_1
0.479,0.496,UCLA_1
0.433,0.578,UCLA_1
0.407,0.577,UCLA_1
0.506,0.509,UCLA_1
0.413,0.584,UCLA_1
0.392,0.572,UCLA_1
0.444,0.541,UCLA_1
0.453,0.55,UCLA_1
0.634,0.409,UCLA_1
0.562,0.489,UCLA_1
0.406,0.594,UCLA_1
0.721,0.284,UCLA_1
0.751,0.299,UCLA_1
0.514,0.517,UCLA_1
0.68,0.361,UCLA_1
0.575,0.397,UCLA_1
0.494,0.508,UCLA_1
0.537,0.482,UCLA_1
0.413,0.554,UCLA_1
0.581,0.405,UCLA_1
0.612,0.444,UCLA_1
0.595,0.431,UCLA_1
0.458,0.513,UCLA_1
0.623,0.416,UCLA_1
0.346,0.615,UCLA_1
0.469,0.489,UCLA_1
0.5,0.498,UCLA_1
0.465,0.518,UCLA_1
0.513,0.487,UCLA_1
0.714,0.336,UCLA_1
0.656,0.378,UCLA_1
0.408,0.544,UCLA_1
0.343,0.618,UCLA_1
0.383,0.575,UCLA_1
0.386,0.612,UCLA_1
0.463,0.502,UCLA_1
0.642,0.341,UCLA_1
0.506,0.475,UCLA_2
0.401,0.563,UCLA_2
0.434,0.538,UCLA_2
0.547,0.497,UCLA_2
0.478,0.532,UCLA_2
0.651,0.374,UCLA_2
0.43,0.559,UCLA_2
0.447,0.515,UCLA_2
0.467,0.563,UCLA_2
0.485,0.52,UCLA_2
0.589,0.423,UCLA_2
0.473,0.52,UCLA_2
0.738,0.324,UCLA_2
0.629,0.387,UCLA_2
0.41,0.549,UCLA_2
0.406,0.573,UCLA_2
0.614,0.421,UCLA_2
0.592,0.407,UCLA_2
0.571,0.467,UCLA_2
0.728,0.314,UCLA_2
0.521,0.497,MAX_MUN
0.461,0.524,MAX_MUN
0.446,0.571,MAX_MUN
0.514,0.477,MAX_MUN
0.328,0.654,MAX_MUN
0.372,0.599,MAX_MUN
0.463,0.564,MAX_MUN
0.54,0.473,MAX_MUN
0.576,0.479,MAX_MUN
0.425,0.591,MAX_MUN
0.509,0.475,MAX_MUN
0.486,0.535,MAX_MUN
0.555,0.395,MAX_MUN
0.462,0.587,MAX_MUN
0.671,0.335,MAX_MUN
0.64,0.407,MAX_MUN
0.604,0.425,MAX_MUN
0.578,0.464,MAX_MUN
0.631,0.395,MAX_MUN
0.528,0.472,MAX_MUN
0.418,0.558,MAX_MUN
0.637,0.385,MAX_MUN
0.518,0.465,MAX_MUN
0.599,0.429,MAX_MUN
0.556,0.438,MAX_MUN
0.739,0.323,MAX_MUN
0.657,0.374,MAX_MUN
0.611,0.446,MAX_MUN
0.459,0.553,MAX_MUN
0.595,0.458,MAX_MUN
0.264,0.636,MAX_MUN
0.271,0.594,MAX_MUN
0.387,0.583,MAX_MUN
0.374,0.643,MAX_MUN
0.414,0.593,MAX_MUN
0.556,0.468,MAX_MUN
0.67,0.339,MAX_MUN
0.602,0.42,MAX_MUN
0.416,0.592,MAX_MUN
0.317,0.643,MAX_MUN
0.633,0.427,CALTECH
0.671,0.366,CALTECH
0.582,0.454,CALTECH
0.366,0.572,CALTECH
0.362,0.604,CALTECH
0.701,0.326,CALTECH
0.787,0.276,CALTECH
0.649,0.401,CALTECH
0.504,0.503,CALTECH
0.527,0.475,CALTECH
0.347,0.663,CALTECH
0.466,0.537,CALTECH
0.335,0.64,CALTECH
0.746,0.3,CALTECH
0.353,0.582,CALTECH
0.312,0.674,CALTECH
0.61,0.431,CALTECH
0.343,0.592,CALTECH
0.388,0.595,CALTECH
0.517,0.514,CALTECH
0.552,0.507,CALTECH
0.382,0.619,CALTECH
0.392,0.593,CALTECH
0.405,0.61,CALTECH
0.544,0.477,CALTECH
0.423,0.558,CALTECH
0.339,0.633,CALTECH
0.597,0.447,CALTECH
0.598,0.451,CALTECH
0.468,0.533,CALTECH
0.514,0.492,CALTECH
0.762,0.322,CALTECH
0.472,0.503,CALTECH
0.539,0.468,CALTECH
0.47,0.515,CALTECH
0.499,0.524,CALTECH
0.407,0.591,CALTECH
0.504,0.525,SBL
0.363,0.608,SBL
0.631,0.432,SBL
0.428,0.552,SBL
0.665,0.423,SBL
0.483,0.53,SBL
0.62,0.418,SBL
0.486,0.532,SBL
0.431,0.553,SBL
0.437,0.554,SBL
0.504,0.53,SBL
0.384,0.629,SBL
0.347,0.62,SBL
0.452,0.566,SBL
0.602,0.48,SBL
0.485,0.57,SBL
0.53,0.504,SBL
0.381,0.595,SBL
0.406,0.588,SBL
0.488,0.512,SBL
0.576,0.49,SBL
0.536,0.522,SBL
0.395,0.603,SBL
0.57,0.49,SBL
0.789,0.273,SBL
0.761,0.332,SBL
0.457,0.518,MAX_MUN
0.834,0.197,MAX_MUN
