shannon,fisher,site
0.429,0.632,8
0.395,0.626,5
0.519,0.546,34
0.452,0.593,5
0.361,0.67,20
0.446,0.604,20
0.358,0.681,32
0.394,0.662,1
0.38,0.613,26
0.416,0.611,5
0.365,0.722,31
0.423,0.619,34
0.538,0.511,5
0.48,0.578,8
0.409,0.652,33
0.366,0.68,31
0.423,0.599,10
0.306,0.697,15
0.449,0.586,1
0.378,0.68,31
0.343,0.645,6
0.386,0.603,3
0.397,0.665,10
0.423,0.626,16
0.455,0.576,9
0.436,0.628,34
0.421,0.607,5
0.425,0.667,20
0.387,0.641,5
0.366,0.64,30
0.476,0.591,10
0.492,0.562,19
0.426,0.645,8
0.325,0.683,30
0.455,0.615,32
0.423,0.645,32
0.405,0.657,31
0.362,0.708,7
0.474,0.554,12
0.429,0.624,19
0.367,0.64,10
0.378,0.664,26
0.442,0.616,7
0.451,0.65,33
0.429,0.608,5
0.364,0.68,6
0.441,0.586,1
0.425,0.57,9
0.436,0.605,22
0.432,0.602,23
0.479,0.545,7
0.457,0.63,31
0.42,0.629,22
0.489,0.526,5
0.407,0.621,17
0.41,0.588,29
0.432,0.628,25
0.361,0.65,29
0.421,0.637,16
0.451,0.593,2
0.37,0.667,23
0.428,0.563,29
0.412,0.595,29
0.426,0.604,20
0.428,0.602,1
0.408,0.598,9
0.405,0.631,6
0.407,0.621,5
0.49,0.553,34
0.482,0.579,5
0.408,0.577,0
0.336,0.72,22
0.312,0.683,17
0.442,0.593,20
0.404,0.621,16
0.436,0.566,21
0.494,0.551,20
0.389,0.635,14
0.447,0.61,20
0.415,0.602,28
0.457,0.644,31
0.431,0.613,19
0.464,0.546,9
0.492,0.521,9
0.413,0.606,30
0.513,0.545,16
0.392,0.693,20
0.447,0.575,10
0.346,0.702,2
0.343,0.698,33
0.364,0.668,20
0.364,0.624,9
0.499,0.541,20
0.35,0.698,25
0.304,0.679,27
0.36,0.617,21
0.509,0.543,19
0.38,0.59,21
0.382,0.659,10
0.335,0.64,19
0.398,0.646,23
0.39,0.667,20
0.402,0.635,19
0.352,0.689,22
0.34,0.686,17
0.443,0.6,2
0.404,0.655,13
0.412,0.614,6
0.402,0.681,8
0.41,0.609,5
0.456,0.611,20
0.394,0.659,16
0.356,0.676,6
0.377,0.591,3
0.448,0.606,34
0.343,0.672,33
0.364,0.635,17
0.277,0.717,23
0.46,0.575,23
0.465,0.601,5
0.463,0.593,34
0.391,0.681,16
0.393,0.67,33
0.348,0.68,5
0.357,0.697,20
0.415,0.627,2
0.423,0.598,1
0.419,0.637,34
0.423,0.633,10
0.476,0.586,16
0.381,0.608,0
0.371,0.69,20
0.53,0.524,5
0.469,0.567,1
0.407,0.659,33
0.495,0.561,23
0.421,0.622,6
0.383,0.648,22
0.31,0.618,28
0.379,0.683,22
0.384,0.632,6
0.376,0.683,33
0.374,0.62,28
0.385,0.613,29
0.423,0.617,11
0.443,0.588,20
0.38,0.597,21
0.42,0.628,2
0.384,0.622,29
0.376,0.664,2
0.397,0.662,20
0.381,0.637,3
0.402,0.628,10
0.438,0.607,18
0.36,0.683,20
0.446,0.619,8
0.46,0.588,10
0.387,0.603,9
0.492,0.582,20
0.343,0.657,14
0.424,0.655,18
0.336,0.705,2
0.382,0.67,22
0.358,0.681,5
0.388,0.652,26
0.423,0.645,5
0.356,0.682,17
0.34,0.72,8
0.359,0.67,34
0.34,0.672,4
0.438,0.596,2
0.382,0.624,0
0.459,0.594,32
0.368,0.689,10
0.423,0.61,20
0.31,0.635,28
0.464,0.566,5
0.368,0.65,13
0.394,0.645,19
0.439,0.537,29
0.443,0.573,1
0.42,0.639,5
0.408,0.628,33
0.49,0.556,1
0.488,0.546,19
0.343,0.712,19
0.427,0.607,19
0.466,0.56,5
0.402,0.661,31
0.39,0.607,5
0.379,0.625,3
0.403,0.602,5
0.288,0.698,14
0.49,0.56,10
0.411,0.667,8
0.437,0.622,23
0.424,0.599,9
0.331,0.706,31
0.477,0.604,33
0.462,0.598,15
0.384,0.651,18
0.32,0.716,18
0.422,0.637,11
0.34,0.686,7
0.401,0.637,5
0.446,0.626,16
0.355,0.665,5
0.414,0.611,5
0.502,0.483,29
0.4,0.683,20
0.467,0.531,9
0.329,0.717,14
0.367,0.607,21
0.336,0.697,20
0.404,0.642,27
0.336,0.628,3
0.376,0.644,5
0.343,0.738,33
0.438,0.597,7
0.314,0.64,15
0.386,0.672,20
0.365,0.703,33
0.325,0.683,33
0.442,0.624,5
0.508,0.527,3
0.324,0.652,15
0.406,0.619,20
0.451,0.616,10
0.417,0.613,1
0.272,0.737,33
0.388,0.625,11
0.395,0.651,29
0.374,0.617,21
0.389,0.627,26
0.372,0.659,12
0.391,0.644,23
0.365,0.649,0
0.431,0.648,11
0.406,0.647,33
0.272,0.732,32
0.448,0.599,27
0.426,0.576,9
0.397,0.624,20
0.424,0.642,16
0.362,0.662,26
0.412,0.629,26
0.399,0.679,20
0.476,0.566,26
0.373,0.67,1
0.391,0.603,30
0.383,0.662,11
0.525,0.526,2
0.358,0.649,0
0.39,0.649,20
0.296,0.671,3
0.312,0.711,18
0.344,0.686,20
0.333,0.696,23
0.379,0.658,15
0.406,0.623,20
0.415,0.637,5
0.475,0.582,7
0.304,0.642,28
0.367,0.593,28
0.416,0.633,20
0.431,0.654,7
0.354,0.671,15
0.469,0.559,29
0.417,0.603,29
0.402,0.635,21
0.41,0.593,34
0.361,0.634,5
0.397,0.661,33
0.419,0.604,19
0.425,0.637,33
0.363,0.681,20
0.379,0.679,31
0.4,0.619,6
0.413,0.634,20
0.425,0.612,2
0.345,0.594,28
0.441,0.576,9
0.357,0.657,2
0.333,0.734,33
0.413,0.609,1
0.454,0.625,34
0.421,0.634,15
0.479,0.599,23
0.371,0.613,0
0.425,0.611,15
0.356,0.703,32
0.456,0.57,0
0.31,0.637,16
0.388,0.636,26
0.389,0.653,20
0.408,0.628,19
0.382,0.666,13
0.346,0.649,0
0.361,0.685,25
0.31,0.709,14
0.418,0.659,33
0.364,0.709,20
0.476,0.584,33
0.369,0.639,25
0.465,0.582,5
0.36,0.659,31
0.377,0.639,10
0.393,0.636,5
0.205,0.698,14
0.427,0.654,33
0.316,0.626,3
0.407,0.638,2
0.407,0.619,29
0.367,0.669,4
0.363,0.692,31
0.368,0.654,1
0.402,0.596,9
0.422,0.663,31
0.381,0.637,25
0.401,0.617,19
0.408,0.625,29
0.42,0.594,9
0.331,0.696,23
0.418,0.614,7
0.377,0.669,31
0.445,0.561,9
0.333,0.691,8
0.415,0.649,16
0.458,0.533,29
0.41,0.585,9
0.517,0.574,33
0.316,0.698,17
0.402,0.585,9
0.483,0.585,20
0.429,0.642,27
0.402,0.606,4
0.429,0.635,7
0.317,0.714,13
0.353,0.675,14
0.432,0.542,9
0.468,0.581,7
0.391,0.577,29
0.309,0.676,3
0.395,0.622,12
0.439,0.603,1
0.441,0.562,9
0.34,0.583,19
0.477,0.576,2
0.4,0.642,1
0.379,0.679,20
0.393,0.595,9
0.502,0.557,5
0.423,0.62,7
0.458,0.63,31
0.363,0.692,33
0.413,0.579,29
0.376,0.631,5
0.401,0.658,33
0.497,0.535,5
0.385,0.637,26
0.421,0.637,31
0.435,0.564,29
0.414,0.598,29
0.422,0.642,31
0.39,0.67,7
0.441,0.618,20
0.443,0.548,3
0.452,0.604,27
0.413,0.624,0
0.393,0.637,27
0.434,0.599,10
0.277,0.745,13
0.461,0.55,5
0.456,0.6,23
0.393,0.677,16
0.349,0.711,13
0.404,0.647,20
0.416,0.607,10
0.43,0.604,7
0.359,0.699,31
0.329,0.723,20
0.346,0.687,31
0.443,0.586,4
0.409,0.586,29
0.383,0.652,26
0.362,0.651,1
0.379,0.666,32
0.321,0.614,19
0.528,0.549,5
0.416,0.64,33
0.365,0.633,21
0.367,0.688,31
0.334,0.652,15
0.392,0.677,25
0.454,0.593,17
0.498,0.554,5
0.484,0.596,27
0.419,0.61,19
0.362,0.698,8
0.475,0.611,20
0.363,0.706,18
0.47,0.588,5
0.443,0.621,31
0.403,0.647,23
0.421,0.584,29
0.438,0.587,32
0.437,0.64,10
0.399,0.653,31
0.343,0.673,3
0.403,0.675,31
0.35,0.652,29
0.49,0.546,5
0.365,0.679,25
0.454,0.614,20
0.469,0.558,26
0.474,0.599,7
0.512,0.57,33
0.386,0.67,33
0.468,0.576,7
0.507,0.592,31
0.335,0.698,2
0.438,0.63,7
0.402,0.65,32
0.4,0.651,22
0.47,0.522,28
0.451,0.626,5
0.415,0.632,19
0.442,0.57,19
0.433,0.59,1
0.413,0.634,1
0.502,0.558,20
0.374,0.684,20
0.395,0.66,23
0.32,0.739,19
0.367,0.6,14
0.35,0.663,2
0.39,0.549,3
0.405,0.647,16
0.415,0.576,9
0.396,0.636,5
0.432,0.592,16
0.441,0.611,20
0.455,0.599,33
0.374,0.648,12
0.35,0.682,6
0.377,0.658,20
0.408,0.621,20
0.445,0.63,31
0.417,0.645,23
0.32,0.66,0
0.342,0.632,3
0.4,0.55,19
0.324,0.723,22
0.394,0.616,34
0.367,0.673,6
0.416,0.649,34
0.41,0.58,9
0.46,0.571,16
0.361,0.632,0
0.393,0.62,9
0.379,0.632,3
0.397,0.616,29
0.296,0.729,0
0.519,0.546,11
0.519,0.547,20
0.531,0.541,20
0.432,0.571,5
0.381,0.663,7
0.442,0.61,16
0.379,0.656,20
0.415,0.635,26
0.436,0.602,6
0.461,0.627,27
0.417,0.58,9
0.398,0.609,14
0.352,0.626,28
0.379,0.666,20
0.442,0.579,19
0.467,0.577,19
0.386,0.64,26
0.424,0.597,1
0.49,0.574,27
0.373,0.614,0
0.321,0.67,0
0.353,0.661,0
0.336,0.714,23
0.428,0.615,20
0.456,0.543,9
0.404,0.652,1
0.358,0.713,22
0.454,0.625,31
0.453,0.618,20
0.266,0.572,19
0.419,0.619,5
0.462,0.539,9
0.368,0.689,20
0.427,0.58,29
0.398,0.623,6
0.451,0.539,9
0.374,0.676,7
0.345,0.661,0
0.47,0.609,33
0.383,0.645,18
0.424,0.65,23
0.405,0.621,11
0.397,0.631,17
0.499,0.521,5
0.585,0.513,13
0.451,0.587,10
0.537,0.496,33
0.447,0.627,31
0.379,0.588,28
0.429,0.572,29
0.469,0.566,23
0.424,0.651,16
0.434,0.575,9
0.339,0.664,6
0.487,0.575,14
0.42,0.61,5
0.505,0.568,18
0.399,0.663,20
0.412,0.653,10
0.485,0.585,33
0.339,0.713,32
0.399,0.668,11
0.423,0.618,26
0.454,0.597,7
0.399,0.602,21
0.396,0.565,3
0.335,0.634,34
0.428,0.594,26
0.353,0.682,20
0.378,0.615,9
0.375,0.684,31
0.423,0.615,26
0.36,0.642,5
0.416,0.646,19
0.427,0.62,20
0.396,0.658,32
0.383,0.651,34
0.329,0.703,33
0.425,0.556,28
0.407,0.621,1
0.392,0.622,30
0.347,0.602,28
0.385,0.633,5
0.412,0.567,3
0.33,0.68,27
0.384,0.657,25
0.428,0.588,10
0.346,0.649,5
0.484,0.571,5
0.379,0.696,31
0.37,0.592,28
0.395,0.67,20
0.411,0.646,7
0.244,0.731,22
0.425,0.633,19
0.403,0.666,7
0.32,0.738,2
0.376,0.654,11
0.422,0.617,8
0.29,0.661,28
0.392,0.643,25
0.428,0.624,16
0.451,0.643,33
0.474,0.582,2
0.366,0.686,22
0.389,0.659,18
0.373,0.7,32
0.343,0.623,28
0.285,0.71,23
0.47,0.585,6
0.524,0.54,7
0.333,0.689,5
0.361,0.686,33
0.362,0.677,5
0.436,0.619,20
0.422,0.572,3
0.431,0.544,9
0.396,0.636,5
0.424,0.609,15
0.405,0.653,18
0.438,0.539,0
0.479,0.603,15
0.501,0.572,31
0.41,0.623,31
0.419,0.65,13
0.319,0.697,19
0.457,0.59,10
0.416,0.648,2
0.372,0.7,22
0.422,0.599,9
0.382,0.651,16
0.412,0.608,1
0.427,0.651,31
0.469,0.6,20
0.398,0.616,2
0.453,0.602,20
0.368,0.674,11
0.459,0.606,17
0.364,0.698,23
0.398,0.643,2
0.334,0.72,23
0.368,0.69,13
0.409,0.591,4
0.342,0.684,20
0.494,0.505,29
0.503,0.512,9
0.481,0.53,1
0.383,0.663,11
0.401,0.695,22
0.495,0.552,31
0.443,0.618,33
0.447,0.554,3
0.348,0.676,7
0.456,0.58,5
0.489,0.535,28
0.414,0.618,31
0.352,0.665,25
0.396,0.634,2
0.443,0.589,34
0.38,0.632,14
0.423,0.6,10
0.427,0.547,0
0.461,0.555,19
0.459,0.591,1
0.35,0.655,9
0.456,0.603,23
0.396,0.641,31
0.351,0.678,17
0.318,0.712,33
0.377,0.692,7
0.449,0.626,12
0.396,0.629,32
0.312,0.662,28
0.44,0.584,0
0.409,0.616,0
0.337,0.654,14
0.345,0.696,31
0.311,0.71,15
0.392,0.656,5
0.478,0.555,5
0.432,0.589,5
0.345,0.702,7
0.417,0.636,13
0.454,0.607,7
0.493,0.502,29
0.306,0.669,16
0.423,0.664,22
0.417,0.592,20
0.441,0.612,31
0.395,0.61,5
0.434,0.633,31
0.459,0.599,23
0.425,0.607,27
0.355,0.691,22
0.281,0.725,32
0.374,0.628,29
0.375,0.619,29
0.422,0.649,7
0.417,0.647,7
0.391,0.655,20
0.456,0.591,34
0.444,0.578,5
0.356,0.64,4
0.48,0.589,7
0.357,0.699,33
0.447,0.648,23
0.518,0.554,13
0.479,0.549,1
0.469,0.592,20
0.448,0.573,12
0.399,0.623,16
0.37,0.697,33
0.417,0.653,23
0.325,0.705,2
0.401,0.595,9
0.446,0.569,9
0.379,0.676,16
0.355,0.683,20
0.39,0.612,12
0.372,0.658,10
0.363,0.714,23
0.472,0.566,5
0.383,0.625,5
0.449,0.63,32
0.477,0.551,3
0.386,0.65,6
0.477,0.582,27
0.416,0.652,7
0.387,0.63,12
0.433,0.597,3
0.408,0.595,0
0.445,0.589,19
0.372,0.672,31
0.388,0.662,2
0.449,0.589,1
0.492,0.584,31
0.383,0.629,11
0.461,0.589,10
0.401,0.61,5
0.36,0.683,31
0.411,0.638,7
0.498,0.558,5
0.418,0.598,5
0.365,0.609,28
0.453,0.608,33
0.363,0.698,7
0.464,0.602,7
0.38,0.594,28
0.391,0.659,20
0.315,0.715,20
0.406,0.614,5
0.397,0.636,19
0.33,0.695,13
0.408,0.653,2
0.332,0.638,28
0.49,0.607,22
0.455,0.612,31
0.464,0.6,20
0.402,0.636,0
0.366,0.687,32
0.398,0.598,1
0.479,0.579,2
0.419,0.564,3
0.411,0.597,5
0.32,0.706,23
0.426,0.617,31
0.43,0.646,23
0.358,0.706,20
0.403,0.655,2
0.339,0.683,33
0.392,0.644,15
0.374,0.646,5
0.432,0.63,7
0.502,0.539,19
0.339,0.697,14
0.448,0.625,5
0.353,0.662,5
0.454,0.612,5
0.382,0.671,33
0.366,0.674,14
0.464,0.611,34
0.393,0.666,20
0.375,0.652,31
0.399,0.681,13
0.367,0.609,0
0.353,0.702,25
0.354,0.622,0
0.425,0.605,12
0.428,0.617,29
0.423,0.596,13
0.424,0.556,28
0.427,0.622,11
0.432,0.605,10
0.345,0.63,3
0.395,0.656,31
0.389,0.641,31
0.416,0.652,5
0.452,0.612,18
0.37,0.648,5
0.363,0.675,6
0.505,0.523,2
0.488,0.528,0
0.404,0.654,18
0.396,0.655,20
0.413,0.639,17
0.442,0.632,32
0.421,0.663,31
0.433,0.552,3
0.294,0.698,14
0.376,0.679,31
0.432,0.56,9
0.438,0.575,12
0.456,0.628,5
0.445,0.645,32
0.453,0.586,14
0.332,0.712,7
0.398,0.657,8
0.411,0.642,34
0.429,0.58,34
0.439,0.562,9
0.419,0.627,20
0.489,0.59,31
0.491,0.573,32
0.38,0.664,32
0.438,0.611,20
0.44,0.637,8
0.486,0.554,33
0.449,0.653,20
0.366,0.675,13
0.422,0.605,5
0.433,0.627,1
0.465,0.574,5
0.49,0.578,22
0.442,0.62,31
0.4,0.668,25
0.414,0.656,20
0.402,0.645,13
0.389,0.653,5
0.426,0.551,9
0.351,0.714,7
0.462,0.539,9
0.401,0.664,33
0.451,0.615,25
0.431,0.623,23
0.44,0.54,5
0.414,0.589,10
0.441,0.595,26
0.37,0.663,5
0.429,0.59,14
0.423,0.6,3
0.398,0.596,12
0.393,0.68,20
0.392,0.633,12
0.369,0.674,11
0.266,0.69,27
0.362,0.686,33
0.32,0.662,3
0.472,0.584,20
0.453,0.632,27
0.362,0.703,8
0.429,0.555,28
0.397,0.646,10
0.371,0.676,33
0.406,0.648,20
0.399,0.608,14
0.367,0.656,2
0.343,0.68,16
0.379,0.704,8
0.399,0.625,5
0.39,0.673,2
0.28,0.68,3
0.437,0.641,33
0.486,0.531,11
0.395,0.666,13
0.488,0.566,2
0.418,0.634,17
0.392,0.649,19
0.474,0.592,20
0.428,0.596,1
0.416,0.642,10
0.397,0.65,16
0.368,0.673,33
0.373,0.63,9
0.433,0.582,5
0.39,0.674,14
0.413,0.639,25
0.427,0.629,4
0.333,0.612,34
0.43,0.634,16
0.463,0.601,20
0.392,0.659,33
0.397,0.589,12
0.318,0.672,3
0.521,0.528,20
0.383,0.658,18
0.44,0.626,27
0.407,0.642,25
0.416,0.576,9
0.386,0.654,12
0.471,0.493,0
0.365,0.669,18
0.413,0.578,30
0.399,0.644,14
0.356,0.676,23
0.356,0.607,0
0.289,0.708,25
0.389,0.674,13
0.372,0.661,5
0.43,0.625,19
0.339,0.626,30
0.397,0.642,2
0.338,0.633,19
0.385,0.627,29
0.4,0.588,29
0.385,0.616,9
0.435,0.599,6
0.359,0.606,28
0.366,0.693,26
0.327,0.667,4
0.411,0.596,30
0.416,0.561,9
0.375,0.663,7
0.465,0.598,5
0.372,0.585,3
0.489,0.626,32
0.474,0.587,20
0.42,0.592,0
0.5,0.595,7
0.363,0.661,20
0.384,0.64,0
0.379,0.563,3
0.352,0.639,4
0.428,0.622,25
0.459,0.564,14
0.473,0.575,5
0.46,0.531,9
0.436,0.623,2
0.438,0.537,28
0.507,0.545,11
0.387,0.65,20
0.417,0.614,27
0.378,0.642,5
0.37,0.609,0
0.386,0.664,32
0.467,0.603,31
0.302,0.655,3
0.352,0.697,22
0.354,0.637,4
0.33,0.715,33
0.438,0.633,16
0.41,0.647,34
0.475,0.562,20
0.372,0.687,20
0.36,0.613,19
0.36,0.687,25
0.399,0.604,29
0.388,0.618,21
0.323,0.713,23
0.418,0.626,6
0.46,0.588,20
0.454,0.584,16
0.384,0.659,32
0.436,0.541,9
0.518,0.551,33
0.445,0.55,0
0.348,0.695,6
0.394,0.64,7
0.395,0.551,18
0.43,0.569,9
0.417,0.652,34
0.329,0.677,4
0.392,0.633,20
0.387,0.643,11
0.349,0.716,33
0.336,0.724,13
0.314,0.731,32
0.487,0.583,31
0.444,0.543,9
0.434,0.63,20
0.403,0.679,10
0.4,0.629,30
0.413,0.63,4
0.395,0.616,4
0.474,0.595,32
0.445,0.615,23
0.419,0.59,0
0.37,0.634,27
0.394,0.642,12
0.361,0.683,26
0.443,0.616,5
0.363,0.668,30
0.451,0.54,0
0.31,0.727,33
0.419,0.628,23
0.431,0.622,17
0.419,0.632,19
0.357,0.654,20
0.448,0.617,31
0.381,0.699,8
0.415,0.615,23
0.38,0.666,25
0.432,0.63,8
0.384,0.639,30
0.389,0.634,12
0.367,0.641,10
0.39,0.634,5
0.505,0.61,32
0.375,0.631,5
0.374,0.675,10
0.29,0.737,27
0.437,0.611,6
0.44,0.609,20
0.391,0.638,7
0.39,0.606,9
0.326,0.726,33
0.508,0.576,23
0.418,0.625,20
0.411,0.626,34
0.398,0.611,5
0.379,0.692,20
0.488,0.585,11
0.404,0.633,18
0.377,0.625,0
0.306,0.705,31
0.381,0.689,7
0.416,0.607,12
0.471,0.562,26
0.339,0.665,17
0.391,0.663,20
0.356,0.616,28
0.365,0.581,3
0.473,0.544,1
0.392,0.627,12
0.348,0.702,7
0.424,0.629,12
