shannon,fisher,site
0.336,0.617,5
0.429,0.587,19
0.443,0.554,20
0.398,0.622,32
0.408,0.599,34
0.284,0.656,33
0.439,0.489,28
0.384,0.564,1
0.37,0.561,30
0.365,0.597,28
0.385,0.549,5
0.404,0.535,3
0.372,0.61,27
0.398,0.614,25
0.442,0.56,10
0.302,0.652,5
0.534,0.49,5
0.348,0.577,31
0.406,0.548,28
0.359,0.599,20
0.371,0.605,7
0.315,0.625,22
0.499,0.47,19
0.409,0.603,7
0.31,0.645,2
0.347,0.571,11
0.397,0.552,8
0.345,0.59,28
0.374,0.577,25
0.387,0.607,16
0.441,0.568,33
0.469,0.518,2
0.365,0.615,22
0.341,0.624,18
0.409,0.603,32
0.386,0.564,28
0.349,0.646,23
0.612,0.423,6
0.523,0.485,7
0.333,0.641,5
0.345,0.643,33
0.307,0.618,5
0.432,0.572,20
0.367,0.567,3
0.441,0.532,9
0.355,0.604,5
0.518,0.47,15
0.396,0.618,18
0.442,0.456,0
0.493,0.515,15
0.42,0.576,31
0.397,0.521,31
0.351,0.582,13
0.304,0.649,19
0.42,0.622,10
0.399,0.602,2
0.385,0.662,22
0.397,0.58,9
0.361,0.632,16
0.389,0.576,1
0.399,0.6,31
0.469,0.537,20
0.394,0.592,2
0.445,0.567,20
0.333,0.587,11
0.445,0.557,17
0.401,0.584,23
0.409,0.589,2
0.427,0.586,23
0.345,0.608,13
0.456,0.507,4
0.395,0.616,20
0.474,0.49,29
0.518,0.46,9
0.495,0.46,1
0.376,0.604,11
0.373,0.621,22
0.415,0.59,31
0.391,0.562,33
0.388,0.586,3
0.375,0.61,7
0.481,0.494,5
0.47,0.488,28
0.353,0.583,31
0.418,0.596,25
0.386,0.588,2
0.422,0.553,34
0.427,0.543,14
0.432,0.578,10
0.455,0.463,0
0.477,0.497,19
0.413,0.579,1
0.353,0.572,9
0.416,0.569,23
0.409,0.583,31
0.361,0.595,17
0.433,0.504,33
0.358,0.607,7
0.432,0.566,12
0.422,0.585,32
0.353,0.615,28
0.464,0.486,0
0.407,0.578,0
0.379,0.573,14
0.338,0.606,31
0.321,0.545,15
0.391,0.614,5
0.427,0.582,5
0.437,0.564,5
0.337,0.622,7
0.491,0.507,13
0.454,0.545,7
0.5,0.449,29
0.372,0.609,16
0.457,0.53,22
0.439,0.569,20
0.415,0.62,31
0.378,0.597,5
0.498,0.462,31
0.455,0.544,23
0.392,0.57,27
0.379,0.616,22
0.294,0.638,32
0.347,0.597,29
0.379,0.594,29
0.412,0.565,7
0.449,0.578,7
0.338,0.645,20
0.422,0.541,34
0.407,0.566,5
0.35,0.635,4
0.519,0.481,7
0.355,0.619,33
0.461,0.548,23
0.59,0.424,13
0.455,0.511,1
0.507,0.501,20
0.469,0.51,12
0.363,0.608,16
0.406,0.624,33
0.431,0.598,23
0.384,0.603,2
0.348,0.589,9
0.431,0.532,9
0.356,0.65,16
0.393,0.596,20
0.381,0.598,12
0.345,0.644,10
0.453,0.589,23
0.404,0.601,5
0.361,0.613,5
0.426,0.587,32
0.583,0.414,3
0.344,0.641,6
0.49,0.5,27
0.409,0.597,7
0.395,0.591,12
0.424,0.516,3
0.459,0.492,0
0.436,0.525,19
0.347,0.645,31
0.429,0.522,2
0.422,0.586,1
0.494,0.564,31
0.329,0.596,11
0.45,0.542,10
0.4,0.594,5
0.358,0.63,31
0.355,0.608,7
0.508,0.491,5
0.412,0.564,5
0.36,0.573,28
0.471,0.541,33
0.353,0.593,7
0.427,0.57,7
0.485,0.474,28
0.423,0.575,20
0.318,0.639,20
0.36,0.588,5
0.388,0.556,19
0.306,0.56,13
0.402,0.608,2
0.374,0.593,28
0.49,0.506,22
0.433,0.58,31
0.439,0.586,20
0.403,0.591,0
0.341,0.658,32
0.357,0.588,1
0.443,0.572,2
0.389,0.542,3
0.395,0.556,5
0.346,0.626,23
0.363,0.627,31
0.452,0.555,23
0.387,0.636,20
0.349,0.663,2
0.338,0.637,33
0.375,0.573,15
0.308,0.643,5
0.405,0.591,7
0.447,0.546,19
0.339,0.65,14
0.401,0.634,5
0.351,0.564,5
0.427,0.62,5
0.369,0.586,33
0.386,0.617,14
0.457,0.569,34
0.403,0.622,20
0.364,0.615,31
0.386,0.575,13
0.398,0.543,0
0.389,0.633,25
0.411,0.559,0
0.415,0.583,12
0.408,0.605,29
0.386,0.557,13
0.418,0.553,28
0.419,0.602,11
0.401,0.556,10
0.308,0.614,3
0.346,0.657,31
0.411,0.626,31
0.502,0.463,5
0.459,0.555,18
0.324,0.631,5
0.331,0.591,6
0.535,0.466,2
0.587,0.383,0
0.396,0.579,18
0.419,0.558,20
0.413,0.589,17
0.432,0.611,32
0.481,0.536,31
0.49,0.492,3
0.359,0.598,14
0.337,0.612,31
0.477,0.475,9
0.459,0.518,12
0.402,0.6,5
0.386,0.596,32
0.434,0.562,14
0.326,0.655,7
0.41,0.56,8
0.382,0.578,34
0.374,0.6,34
0.372,0.543,9
0.397,0.619,20
0.522,0.538,31
0.478,0.546,32
0.39,0.618,32
0.471,0.541,20
0.403,0.553,8
0.438,0.526,33
0.431,0.559,20
0.345,0.628,13
0.372,0.574,5
0.364,0.62,1
0.441,0.549,5
0.493,0.519,22
0.433,0.592,31
0.397,0.61,25
0.406,0.563,20
0.361,0.517,13
0.402,0.598,5
0.408,0.572,9
0.334,0.679,7
0.463,0.476,9
0.427,0.557,33
0.459,0.593,25
0.435,0.532,23
0.425,0.536,5
0.401,0.555,10
0.444,0.564,26
0.361,0.609,5
0.485,0.501,14
0.442,0.523,3
0.372,0.569,12
0.404,0.585,20
0.413,0.548,12
0.372,0.581,11
0.267,0.673,27
0.397,0.604,33
0.38,0.565,3
0.461,0.515,20
0.392,0.636,27
0.387,0.576,8
0.439,0.529,28
0.429,0.574,10
0.345,0.56,33
0.427,0.625,20
0.412,0.573,14
0.412,0.619,2
0.348,0.613,16
0.368,0.614,8
0.392,0.583,5
0.417,0.496,2
0.388,0.583,3
0.467,0.54,33
0.464,0.496,11
0.335,0.584,13
0.494,0.517,2
0.405,0.581,17
0.405,0.6,19
0.514,0.526,20
0.394,0.619,1
0.411,0.601,10
0.402,0.549,16
0.367,0.595,33
0.37,0.559,9
0.446,0.541,5
0.359,0.611,14
0.413,0.56,25
0.462,0.529,4
0.432,0.532,34
0.387,0.521,16
0.411,0.594,20
0.339,0.587,33
0.428,0.587,12
0.37,0.567,3
0.508,0.469,20
0.391,0.642,18
0.469,0.57,27
0.459,0.574,25
0.418,0.574,9
0.465,0.528,12
0.476,0.466,0
0.33,0.622,18
0.405,0.559,30
0.4,0.575,14
0.387,0.609,23
0.42,0.481,0
0.368,0.63,25
0.386,0.579,13
0.395,0.612,5
0.425,0.576,19
0.381,0.584,30
0.383,0.607,2
0.373,0.521,19
0.381,0.586,29
0.388,0.546,29
0.365,0.576,9
0.449,0.499,6
0.475,0.497,28
0.429,0.595,26
0.315,0.607,4
0.41,0.585,30
0.392,0.575,9
0.374,0.623,7
0.433,0.553,5
0.383,0.557,3
0.551,0.475,32
0.487,0.493,20
0.444,0.53,0
0.521,0.521,7
0.367,0.625,20
0.39,0.597,0
0.401,0.494,3
0.365,0.519,4
0.472,0.571,25
0.413,0.57,14
0.476,0.504,5
0.453,0.492,9
0.403,0.624,2
0.445,0.513,28
0.524,0.485,11
0.393,0.576,20
0.366,0.583,27
0.419,0.608,5
0.353,0.522,0
0.384,0.604,32
0.441,0.547,31
0.349,0.594,3
0.336,0.635,22
0.373,0.59,4
0.311,0.633,33
0.443,0.554,16
0.464,0.52,34
0.463,0.485,20
0.42,0.58,20
0.371,0.53,19
0.349,0.653,25
0.383,0.56,29
0.363,0.589,21
0.327,0.621,23
0.424,0.554,6
0.477,0.513,20
0.456,0.521,16
0.383,0.649,32
0.419,0.537,9
0.478,0.49,33
0.423,0.507,0
0.376,0.585,6
0.41,0.595,7
0.361,0.623,18
0.454,0.526,9
0.362,0.626,34
0.394,0.594,4
0.396,0.604,20
0.415,0.561,11
0.309,0.641,33
0.348,0.621,13
0.289,0.633,32
0.503,0.533,31
0.462,0.5,9
0.415,0.595,20
0.396,0.572,10
0.465,0.535,30
0.438,0.533,4
0.393,0.545,4
0.382,0.58,32
0.409,0.615,23
0.41,0.552,0
0.347,0.638,27
0.352,0.623,12
0.384,0.584,26
0.414,0.575,5
0.349,0.609,30
0.456,0.55,0
0.289,0.65,33
0.438,0.572,23
0.401,0.604,17
0.387,0.547,19
0.346,0.596,20
0.385,0.587,31
0.373,0.64,8
0.404,0.587,23
0.394,0.597,25
0.433,0.555,8
0.385,0.53,30
0.361,0.632,12
0.343,0.595,10
0.386,0.603,5
0.483,0.573,32
0.366,0.58,5
0.372,0.597,10
0.328,0.631,27
0.423,0.549,6
0.473,0.52,20
0.366,0.631,7
0.398,0.562,9
0.288,0.67,33
0.499,0.516,23
0.403,0.557,20
0.375,0.575,34
0.368,0.586,5
0.344,0.666,20
0.477,0.585,11
0.422,0.589,18
0.407,0.594,0
0.295,0.618,31
0.343,0.626,7
0.355,0.609,12
0.442,0.48,26
0.358,0.561,17
0.363,0.576,20
0.36,0.581,28
0.41,0.538,3
0.48,0.463,1
0.413,0.588,12
0.365,0.629,7
0.495,0.541,12
