shannon,fisher,site
0.298,0.62,31
0.46,0.541,6
0.456,0.566,20
0.463,0.544,2
0.611,0.425,28
0.582,0.449,9
0.426,0.588,2
0.312,0.611,33
0.524,0.497,1
0.452,0.545,34
0.341,0.598,15
0.476,0.511,23
0.554,0.476,0
0.387,0.537,15
0.275,0.607,32
0.626,0.411,0
0.513,0.533,16
0.428,0.566,26
0.423,0.57,20
0.539,0.502,19
0.348,0.639,13
0.567,0.462,0
0.437,0.554,25
0.445,0.594,14
0.382,0.579,33
0.372,0.639,20
0.453,0.537,33
0.451,0.54,25
0.531,0.512,5
0.335,0.62,31
0.402,0.609,10
0.449,0.549,5
0.411,0.636,14
0.371,0.599,33
0.629,0.415,3
0.481,0.559,2
0.538,0.515,29
0.527,0.492,4
0.255,0.641,31
0.417,0.59,1
0.579,0.437,9
0.299,0.602,31
0.422,0.541,25
0.566,0.446,19
0.536,0.536,29
0.557,0.473,9
0.335,0.627,23
0.429,0.573,7
0.305,0.57,31
0.617,0.398,9
0.353,0.612,8
0.461,0.574,16
0.584,0.452,29
0.54,0.463,9
0.482,0.514,33
0.321,0.604,17
0.584,0.434,9
0.482,0.531,20
0.419,0.574,27
0.55,0.47,4
0.432,0.579,7
0.285,0.63,13
0.509,0.516,14
0.568,0.459,9
0.457,0.545,7
0.527,0.528,29
0.629,0.41,3
0.476,0.529,12
0.517,0.52,1
0.603,0.42,9
0.472,0.5,19
0.516,0.493,2
0.464,0.538,1
0.441,0.569,20
0.531,0.485,9
0.573,0.442,5
0.447,0.567,7
0.378,0.603,31
0.337,0.593,33
0.542,0.504,29
0.487,0.543,5
0.339,0.614,33
0.511,0.476,5
0.419,0.573,26
0.326,0.613,31
0.581,0.433,29
0.568,0.446,29
0.298,0.623,31
0.413,0.565,7
0.408,0.599,20
0.672,0.346,3
0.384,0.608,27
0.599,0.464,0
0.368,0.601,27
0.471,0.572,10
0.262,0.632,13
0.536,0.479,5
0.39,0.577,23
0.435,0.582,16
0.336,0.606,13
0.408,0.595,20
0.43,0.58,10
0.451,0.543,7
0.261,0.629,31
0.352,0.656,20
0.256,0.601,31
0.625,0.391,4
0.551,0.491,29
0.435,0.618,26
0.441,0.549,1
0.277,0.612,32
0.469,0.533,19
0.614,0.423,5
0.42,0.569,33
0.637,0.393,21
0.266,0.605,31
0.286,0.591,15
0.401,0.594,25
0.432,0.546,17
0.543,0.483,5
0.464,0.548,27
0.508,0.526,19
0.411,0.585,8
0.498,0.521,20
0.33,0.646,18
0.513,0.531,5
0.302,0.601,31
0.378,0.582,23
0.556,0.483,29
0.293,0.618,32
0.449,0.566,10
0.371,0.572,31
0.639,0.376,3
0.261,0.64,31
0.482,0.563,29
0.524,0.464,5
0.419,0.567,25
0.449,0.565,20
0.495,0.507,26
0.496,0.509,7
0.504,0.511,33
0.338,0.619,33
0.451,0.556,7
0.461,0.521,31
0.47,0.56,2
0.422,0.586,7
0.271,0.601,32
0.367,0.581,22
0.761,0.22,28
0.494,0.556,5
0.571,0.465,19
0.573,0.444,19
0.469,0.527,1
0.463,0.561,1
0.461,0.548,20
0.409,0.574,20
0.424,0.571,23
0.475,0.589,19
0.531,0.443,14
0.414,0.59,2
0.656,0.371,3
0.453,0.52,16
0.571,0.486,9
0.497,0.543,5
0.525,0.514,16
0.423,0.594,20
0.419,0.541,33
0.488,0.554,12
0.507,0.519,6
0.369,0.632,20
0.415,0.583,20
0.345,0.634,31
0.412,0.599,23
0.514,0.544,0
0.627,0.421,3
0.519,0.478,19
0.317,0.603,22
0.416,0.565,34
0.451,0.585,6
0.446,0.522,34
0.577,0.452,9
0.517,0.518,16
0.561,0.475,0
0.537,0.512,9
0.629,0.409,3
0.535,0.515,29
0.512,0.565,0
0.549,0.46,11
0.507,0.504,20
0.496,0.518,20
0.5,0.492,5
0.429,0.562,7
0.553,0.445,16
0.371,0.645,20
0.453,0.549,26
0.509,0.508,6
0.418,0.601,27
0.564,0.459,9
0.501,0.537,14
0.674,0.328,28
0.377,0.594,20
0.574,0.454,19
0.574,0.481,19
0.425,0.595,26
0.509,0.484,1
0.467,0.53,27
0.552,0.494,0
0.524,0.526,0
0.535,0.512,0
0.325,0.633,23
0.421,0.595,20
0.612,0.423,9
0.422,0.564,1
0.37,0.594,22
0.333,0.581,31
0.44,0.573,20
0.45,0.533,19
0.53,0.51,5
0.594,0.429,9
0.407,0.579,20
0.538,0.487,29
0.465,0.539,6
0.577,0.437,9
0.412,0.583,7
0.518,0.524,0
0.43,0.585,33
0.318,0.594,18
0.426,0.585,23
0.371,0.591,11
0.365,0.59,17
0.553,0.469,5
0.623,0.378,13
0.489,0.527,10
0.541,0.449,33
0.435,0.532,31
0.678,0.315,28
0.567,0.446,29
0.397,0.565,23
0.467,0.566,16
0.584,0.417,9
0.482,0.533,6
0.532,0.511,14
0.512,0.5,5
0.413,0.585,18
0.421,0.6,20
0.438,0.576,10
0.463,0.531,33
0.239,0.633,32
0.387,0.62,11
0.437,0.546,26
0.489,0.499,7
0.669,0.373,21
0.664,0.357,3
0.467,0.507,34
0.441,0.588,26
0.359,0.658,20
0.506,0.545,9
0.3,0.639,31
0.419,0.581,26
0.415,0.616,5
0.571,0.491,19
0.431,0.587,20
0.323,0.592,32
0.417,0.581,34
0.241,0.662,33
0.7,0.306,28
0.477,0.534,1
0.556,0.468,30
0.637,0.402,28
0.455,0.572,5
0.646,0.375,3
0.374,0.597,27
0.454,0.543,25
0.484,0.551,10
0.393,0.648,5
0.588,0.434,5
0.295,0.612,31
0.668,0.364,28
0.382,0.605,20
0.382,0.603,7
0.282,0.638,22
0.591,0.447,19
0.432,0.57,7
0.386,0.657,2
0.378,0.595,11
0.425,0.57,8
0.627,0.402,28
0.427,0.558,25
0.459,0.575,16
0.406,0.558,33
0.534,0.499,2
0.372,0.601,22
0.33,0.617,18
0.286,0.623,32
0.639,0.368,28
0.329,0.653,23
0.643,0.383,6
0.537,0.467,7
0.405,0.603,5
0.305,0.604,33
0.404,0.604,5
0.447,0.551,20
0.621,0.421,3
0.578,0.437,9
0.451,0.593,5
0.473,0.431,15
0.37,0.596,18
0.631,0.357,0
0.46,0.497,15
0.353,0.618,31
0.334,0.561,31
0.347,0.576,13
0.457,0.613,19
0.471,0.563,10
0.446,0.564,2
0.36,0.628,22
0.561,0.468,9
0.439,0.605,16
0.509,0.499,1
0.291,0.62,31
0.469,0.509,20
0.443,0.562,2
0.434,0.554,20
0.369,0.617,11
0.451,0.526,17
0.385,0.611,23
0.473,0.556,2
0.39,0.631,23
0.328,0.625,13
0.574,0.427,4
0.405,0.604,20
0.597,0.412,29
0.654,0.355,9
0.601,0.368,1
0.407,0.566,11
0.368,0.636,22
0.333,0.58,31
0.387,0.558,33
0.635,0.388,3
0.357,0.63,7
0.551,0.472,5
0.718,0.294,28
0.311,0.589,31
0.425,0.553,25
0.446,0.558,2
0.446,0.476,34
0.494,0.51,14
0.447,0.549,10
0.612,0.381,0
0.587,0.435,19
0.501,0.52,1
0.512,0.518,9
0.411,0.542,23
0.314,0.615,31
0.374,0.591,17
0.375,0.567,33
0.369,0.619,7
0.565,0.473,12
0.296,0.619,32
0.643,0.406,28
0.621,0.393,0
0.587,0.441,0
0.471,0.547,14
0.285,0.569,31
0.302,0.579,15
0.482,0.567,5
0.542,0.483,5
0.519,0.518,5
0.339,0.634,7
0.482,0.492,13
0.467,0.521,7
0.622,0.36,29
0.511,0.53,16
0.406,0.57,22
0.427,0.549,20
0.322,0.609,31
0.443,0.558,5
0.406,0.543,31
0.449,0.552,23
0.364,0.585,27
0.35,0.655,22
0.209,0.648,32
0.502,0.533,29
0.534,0.487,29
0.441,0.56,7
0.451,0.579,7
0.386,0.621,20
0.444,0.523,34
0.488,0.534,5
0.532,0.498,4
0.504,0.515,7
0.304,0.652,33
0.442,0.531,23
0.564,0.446,13
0.531,0.47,1
0.491,0.517,20
0.54,0.478,12
0.431,0.596,16
0.368,0.594,33
0.418,0.563,23
0.424,0.592,2
0.537,0.499,9
0.58,0.452,9
0.445,0.568,16
0.36,0.593,20
0.482,0.539,12
0.408,0.579,10
0.439,0.601,23
0.504,0.55,5
0.464,0.554,5
0.311,0.606,32
0.765,0.214,3
0.432,0.593,6
0.44,0.579,27
0.42,0.588,7
0.472,0.522,12
0.652,0.373,3
0.613,0.41,0
0.557,0.49,19
0.247,0.683,31
0.468,0.542,2
0.498,0.522,1
0.406,0.587,31
0.363,0.613,11
0.484,0.536,10
0.485,0.53,5
0.259,0.636,31
0.396,0.624,7
0.567,0.467,5
0.476,0.55,5
0.639,0.373,28
0.428,0.533,33
0.37,0.608,7
0.449,0.531,7
0.71,0.299,28
0.436,0.554,20
0.342,0.659,20
0.475,0.549,5
0.53,0.531,19
0.303,0.603,13
0.476,0.562,2
0.657,0.354,28
0.468,0.547,22
0.334,0.571,31
0.461,0.552,20
0.575,0.448,0
0.255,0.626,32
0.463,0.51,1
0.489,0.557,2
0.635,0.375,3
0.484,0.5,5
0.317,0.623,23
0.28,0.618,31
0.437,0.553,23
0.378,0.648,20
0.43,0.627,2
0.287,0.618,33
0.36,0.581,15
0.454,0.587,5
0.435,0.6,7
0.576,0.432,19
0.465,0.593,14
0.509,0.541,5
0.436,0.577,5
0.492,0.559,5
0.341,0.637,33
0.467,0.556,14
0.46,0.551,34
0.385,0.645,20
0.287,0.58,31
0.388,0.58,13
0.572,0.442,0
0.398,0.577,25
0.582,0.443,0
0.506,0.525,12
0.555,0.515,29
0.394,0.541,13
0.676,0.341,28
0.398,0.564,11
0.443,0.568,10
0.581,0.469,3
0.289,0.609,31
0.317,0.628,31
0.561,0.446,5
0.393,0.543,18
0.447,0.577,5
0.436,0.604,6
0.578,0.434,2
0.738,0.261,0
0.334,0.611,18
0.413,0.582,20
0.357,0.609,17
0.325,0.632,32
0.381,0.586,31
0.683,0.344,3
0.473,0.544,14
0.27,0.653,31
0.619,0.394,9
0.542,0.455,12
0.488,0.548,5
0.295,0.618,32
0.492,0.511,14
0.341,0.641,7
0.403,0.571,8
0.431,0.551,34
0.428,0.542,34
0.56,0.478,9
0.381,0.611,20
0.427,0.55,31
0.358,0.566,32
0.276,0.627,32
0.445,0.534,20
0.429,0.529,8
0.43,0.549,33
0.444,0.565,20
0.388,0.597,13
0.467,0.568,5
0.458,0.605,1
0.514,0.501,5
0.48,0.511,22
0.348,0.6,31
0.402,0.598,25
0.413,0.58,20
0.366,0.56,13
0.456,0.558,5
0.568,0.447,9
0.356,0.654,7
0.616,0.387,9
0.394,0.55,33
0.434,0.558,25
0.407,0.586,23
0.482,0.538,5
0.452,0.535,10
0.481,0.544,26
0.441,0.545,5
0.569,0.43,14
0.669,0.35,3
0.49,0.532,12
0.401,0.599,20
0.506,0.503,12
0.361,0.609,11
0.239,0.679,27
0.348,0.64,33
0.636,0.387,3
0.472,0.552,20
0.402,0.622,27
0.399,0.598,8
0.696,0.321,28
0.457,0.54,10
0.322,0.577,33
0.432,0.598,20
0.543,0.496,14
0.475,0.584,2
0.432,0.602,16
0.393,0.6,8
0.458,0.564,5
0.475,0.542,2
0.617,0.42,3
0.408,0.552,33
0.498,0.48,11
0.31,0.599,13
0.536,0.472,2
0.388,0.587,17
0.549,0.489,19
0.5,0.506,20
0.482,0.554,1
0.456,0.554,10
0.468,0.57,16
0.336,0.615,33
0.531,0.513,9
0.537,0.491,5
0.491,0.559,14
0.431,0.551,25
0.619,0.401,4
0.479,0.519,34
0.475,0.525,16
0.415,0.579,20
0.31,0.628,33
0.517,0.502,12
0.618,0.433,3
0.52,0.469,20
0.325,0.642,18
0.433,0.565,27
0.476,0.534,25
0.594,0.444,9
0.535,0.5,12
0.668,0.307,0
0.321,0.605,18
0.578,0.463,30
0.472,0.541,14
0.358,0.615,23
0.588,0.429,0
0.373,0.601,25
0.375,0.574,13
0.477,0.553,5
0.561,0.481,19
0.528,0.506,30
0.438,0.588,2
0.482,0.482,19
0.533,0.495,29
0.523,0.506,29
0.512,0.509,9
0.491,0.506,6
0.716,0.304,28
0.437,0.583,26
0.491,0.514,4
0.567,0.467,30
0.554,0.461,9
0.384,0.605,7
0.512,0.517,5
0.611,0.43,3
0.434,0.52,32
0.481,0.49,20
0.609,0.41,0
0.502,0.532,7
0.369,0.629,20
0.565,0.473,0
0.653,0.368,3
0.519,0.472,4
0.469,0.531,25
0.473,0.535,14
0.578,0.46,5
0.603,0.401,9
0.445,0.576,2
0.679,0.329,28
0.552,0.438,11
0.392,0.605,20
0.368,0.579,27
0.455,0.55,5
0.534,0.486,0
0.292,0.57,32
0.388,0.574,31
0.623,0.433,3
0.325,0.632,22
0.523,0.489,4
0.294,0.625,33
0.494,0.536,16
0.482,0.525,34
0.478,0.526,20
0.405,0.625,20
0.459,0.48,19
0.358,0.621,25
0.518,0.518,29
0.647,0.376,21
0.319,0.641,23
0.507,0.489,6
0.48,0.518,20
0.503,0.517,16
0.278,0.625,32
0.578,0.43,9
0.483,0.503,33
0.607,0.409,0
0.439,0.554,6
0.428,0.574,7
0.306,0.598,18
0.576,0.436,9
0.371,0.616,34
0.539,0.496,4
0.407,0.593,20
0.42,0.577,11
0.272,0.644,33
0.348,0.591,13
0.207,0.592,32
0.407,0.567,31
0.614,0.392,9
0.442,0.594,20
0.442,0.571,10
0.6,0.425,30
0.573,0.448,4
0.549,0.469,4
0.309,0.566,32
0.381,0.617,23
0.6,0.429,0
0.35,0.604,27
0.494,0.513,12
0.402,0.605,26
0.504,0.543,5
0.533,0.511,30
0.627,0.393,0
0.247,0.64,33
0.446,0.546,23
0.391,0.599,17
0.518,0.513,19
0.376,0.592,20
0.33,0.595,31
0.401,0.633,8
0.411,0.553,23
0.423,0.575,25
0.437,0.543,8
0.554,0.471,30
0.444,0.558,12
0.396,0.597,10
0.479,0.548,5
0.386,0.567,32
0.448,0.576,5
0.409,0.603,10
0.295,0.615,27
0.503,0.518,6
0.47,0.53,20
0.381,0.581,7
0.559,0.459,9
0.273,0.646,33
0.473,0.528,23
0.414,0.546,20
0.416,0.577,34
0.467,0.574,5
0.357,0.65,20
0.467,0.535,11
0.349,0.581,18
0.58,0.469,0
0.246,0.613,31
0.387,0.579,7
0.469,0.524,12
0.484,0.475,26
0.365,0.603,17
0.39,0.578,20
0.643,0.398,28
0.659,0.369,3
0.583,0.41,1
0.524,0.48,12
0.366,0.649,7
0.557,0.491,12
